Company Name,URL,Address,Phone,Business Type
Yeston Trading Ltd.,https://www.bdtradeinfo.com/company/yeston-trading-ltd-46137,"Shop No # 542, Level # 5, Ecs Computer City, Multiplan Center, Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01766-808238,Computer Sales & Distributor
Year 2000 Co (Pvt) Ltd.,https://www.bdtradeinfo.com/company/year-2000-co-pvt-ltd-46136,"167/6, D.I.T Extention Road (3rd Floor) Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7194155, 01935-489076, 01712-461738",Travel Agencies (Air Ticketing & others)
YMCA Development Centre,https://www.bdtradeinfo.com/company/ymca-development-centre-11871,"1/1, Pioneer Road, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9350413, 9350225",NGO
Yesmin Travels & Tours,https://www.bdtradeinfo.com/company/yesmin-travels-tours-41625,"167/6, D.I.T Extention Road (3rd Floor) Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7194155, 01935-489076, 01712-461738",Travel Agencies (Air Ticketing & others)
YMCA Development Centre,https://www.bdtradeinfo.com/company/ymca-development-centre-11898,"YMCA Development Center 1/1 Pioneer Road, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9350413, 9350225",Social Welfare / Research Organizations
Ynus & Sons,https://www.bdtradeinfo.com/company/ynus-sons-21150,"119/P (1st Floor), Shanti Nagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9341441, 8319377",Medical Centers
Yog Foundation,https://www.bdtradeinfo.com/company/yog-foundation-26039,"119/P (1st Floor), Shanti Nagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9341441, 8319377",Medical Centers
York Composite Limited,https://www.bdtradeinfo.com/company/york-composite-limited-47327,"88 Mazar Road Mirpur,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9005988, 8018015","Garments Manufacturers & Exporters [ Men, Women & Kids ]"
Yesmeen Drugs,https://www.bdtradeinfo.com/company/yesmeen-drugs-22586,"1/1, Pioneer Road, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9350413, 9350225",Professional Training Institutes & Centers
YOU TECH BD,https://www.bdtradeinfo.com/company/you-tech-bd-50106,"House-93, Level-3 S. A Paribahan Road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01712-734472,Computer Sales & Distributor
York Fashion Ltd.,https://www.bdtradeinfo.com/company/york-fashion-ltd-14937,"88 Mazar Road Mirpur,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9005988, 8018015","Garments Manufacturers & Exporters [ Men, Women & Kids ]"
YMCA Development Centre,https://www.bdtradeinfo.com/company/ymca-development-centre-13957,"1/1, Pioneer Road, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9350413, 9350225",Professional Training Institutes & Centers
Young International (BD) Ltd.,https://www.bdtradeinfo.com/company/young-international-bd-ltd-17597,"Plot 32-36, Sector 5, South Halishahar, CEPZ,                                                                                                       Chittagong,                                                                                                       Bangladesh","+880-31-741004, 740023, 741014, 741110, 741109, 741013",Companies of EPZ
Young Fashion (Pvt) Ltd,https://www.bdtradeinfo.com/company/young-fashion-pvt-ltd-47328,"ABC House, 11th floor, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-8824887,Garments Buyers / Buying House
Young Time Co. Ltd.,https://www.bdtradeinfo.com/company/young-time-co-ltd-14790,"ABC House, 11th floor, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-8824887,Garments Buyers / Buying House
Young An Hat Co. Ltd,https://www.bdtradeinfo.com/company/young-an-hat-co-ltd-17598,"Road # 4 House # 14/1 Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9663440, 9664608",Poly Bags / Sacks / Fabrics
Young Trade(BD),https://www.bdtradeinfo.com/company/young-tradebd-16436,"Road # 4 House # 14/1 Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9663440, 9664608",Poly Bags / Sacks / Fabrics
Youngone Hi-Tech Sportswear Ind. Ltd,https://www.bdtradeinfo.com/company/youngone-hi-tech-sportswear-ind-ltd-14984,"Dhaka Export Processing Zone, Ganakbari, Savar,                                                                                                       Dhaka,                                                                                                       Bangladesh","+880-2-9352804-5, 9353091-2",Sports Wear
Youngester Courier and Express Services,https://www.bdtradeinfo.com/company/youngester-courier-and-express-services-42928,"House # 468/F (3rd Floor ) Road # 31, New DOHS, Mohakhali,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8811510, 8811320, 8826343",Shoe Raw Materials
Youngone Dhaka Marketing Office,https://www.bdtradeinfo.com/company/youngone-dhaka-marketing-office-26603,"House # 468/F (3rd Floor ) Road # 31, New DOHS, Mohakhali,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8811510, 8811320, 8826343",Shoe Raw Materials
YOUNGONE SPORTSWEAR (CEPZ) LTD,https://www.bdtradeinfo.com/company/youngone-sportswear-cepz-ltd-17594,"141, Islamia Market, Nilkhet,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01916-317945, 01913-185670","Book Publishers, Distributors & Shops"
Youngster Courier and Express Service (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/youngster-courier-and-express-service-pvt-ltd-42919,"477, DIT Road (Ground floor),                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+880-2-9343067,Courier Services
Yousuf Book Stall,https://www.bdtradeinfo.com/company/yousuf-book-stall-40772,"141, Islamia Market, Nilkhet,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01916-317945, 01913-185670","Book Publishers, Distributors & Shops"
yousuf electronics,https://www.bdtradeinfo.com/company/yousuf-electronics-18756,"House # 39/A (3rd floor), Road # 8, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8129281,Computer Education & Training Centres
Youth Education Services,https://www.bdtradeinfo.com/company/youth-education-services-34312,"House # 39/A (3rd floor), Road # 8, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8129281,Computer Education & Training Centres
Youngone Padding (CEPZ) Ltd,https://www.bdtradeinfo.com/company/youngone-padding-cepz-ltd-14939,"Shahansha Complex (2nd floor), 169, Shaheed Syed Nazrul Islam Sharoni Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9512185, 01715-549773",Electrical Goods Dealers & Sellers
Youth Steel Structute Ltd.,https://www.bdtradeinfo.com/company/youth-steel-structute-ltd-39908,"Dhaka Traded Center (5th Floor), Suite G, 99, Kazi Nazrul Islam Avenue, Karwan Bazar,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh","+88-02-8189705, 01723-125198",Steel / Stainless Steel Super Alloys
Yousuf & Sons,https://www.bdtradeinfo.com/company/yousuf-sons-40683,"Shahansha Complex (2nd floor), 169, Shaheed Syed Nazrul Islam Sharoni Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9512185, 01715-549773",Electrical Goods Dealers & Sellers
Yrs Fashion Concept Ltd.,https://www.bdtradeinfo.com/company/yrs-fashion-concept-ltd-47329,"Apt 11/A, Delta Dahlia, 36 Kemal Ataturk Avenue, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9881418,Garments Dyeing
Youth Group Enterprise,https://www.bdtradeinfo.com/company/youth-group-enterprise-14940,"Youth Tower, 822/2 Rokeya Sharani,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+880-2-8112871,Spinning Mills
Yue Fung Group,https://www.bdtradeinfo.com/company/yue-fung-group-14802,"Apt 11/A, Delta Dahlia, 36 Kemal Ataturk Avenue, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9881418,Garments Dyeing
youth Spinning Mills Ltd.,https://www.bdtradeinfo.com/company/youth-spinning-mills-ltd-26204,"Youth Tower, 822/2 Rokeya Sharani,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+880-2-8112871,Spinning Mills
Yummy Yummy,https://www.bdtradeinfo.com/company/yummy-yummy-26550,"Plot # 14, Road # 9, Block # D, Mirpur-11,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9010662, 8020140",Restaurant (Mobile)
Yunush Sanitary,https://www.bdtradeinfo.com/company/yunush-sanitary-50165,"Akram Tower (12th Floor), Suit #8 & 9, (Bijoy Nagar), 199, Shahid Syed Nazrul Islam Swarani,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8391040, 8391327",Flour Mills
Yugoslav Chamber of Commerce and Industry,https://www.bdtradeinfo.com/company/yugoslav-chamber-of-commerce-and-industry-17800,"154 Shahid Nazrul Islam Sarani,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9561634,Door Window Plastic
Yusuf Flour Mills,https://www.bdtradeinfo.com/company/yusuf-flour-mills-22114,"Akram Tower (12th Floor), Suit #8 & 9, (Bijoy Nagar), 199, Shahid Syed Nazrul Islam Swarani,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8391040, 8391327",Flour Mills
Yunus & Sons,https://www.bdtradeinfo.com/company/yunus-sons-21088,"154 Shahid Nazrul Islam Sarani,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9561634,Door Window Plastic
YWCA Girls College,https://www.bdtradeinfo.com/company/ywca-girls-college-42850,"10-11, Green Square, Green Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-8615342, 9668645",College
Ywca of Bangladesh,https://www.bdtradeinfo.com/company/ywca-of-bangladesh-17082,"3/23, Iqbal Road, Mohammadpur,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-9126432, 8125015",Guest House
