Company Name,URL,Address,Phone,Business Type
J. K Fabrics Ltd Unit-2,https://www.bdtradeinfo.com/company/j-k-fabrics-ltd-unit-2-46472,"54, Inner Circular Road, Metropoliton Scout Bhaban,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7710034, 7710035, 7710500-2",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. K. Knit Composite Ltd.,https://www.bdtradeinfo.com/company/j-k-knit-composite-ltd-46473,"Green Orlando ( 3trd & 4th Floor), Ka-42/4, Progati Shorini, Baridhara,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh","+880-2-7710034, 7710035, 7710500-2",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. K Fabrics Ltd,https://www.bdtradeinfo.com/company/j-k-fabrics-ltd-46471,"13-14, Nawabpur Road, Anwara Bhaban,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7118933, 7111815, 01711-162698",Hardware & Machinery
J. M. Hardware,https://www.bdtradeinfo.com/company/j-m-hardware-47850,"13-14, Nawabpur Road, Anwara Bhaban,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7118933, 7111815, 01711-162698",Hardware & Machinery
J. M. Knitwear Limited,https://www.bdtradeinfo.com/company/j-m-knitwear-limited-46474,"93, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7113013,Machinery & Machine Tools
J. N Apparels (Pvt) Ltd.,https://www.bdtradeinfo.com/company/j-n-apparels-pvt-ltd-46475,"56, S. M. Maleh Road, Tanbazar,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7617281,Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. N. Computer,https://www.bdtradeinfo.com/company/j-n-computer-45499,"Shop # 716, Level # 7, Multiplan Center, Ecs Computer City, 69-71 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9662859, 01716-733074",Computer Sales & Distributor
J. N. Machinery Stores,https://www.bdtradeinfo.com/company/j-n-machinery-stores-35821,"93, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7113013,Machinery & Machine Tools
J. S Attires Limited,https://www.bdtradeinfo.com/company/j-s-attires-limited-46476,"House No # 15 (1st Floor), Lake Drive Road, Sector # 07 Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-9571027-28, 9551345, 9336863, 9557956, 960350",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. S. Apparels (Hosiery Division),https://www.bdtradeinfo.com/company/j-s-apparels-hosiery-division-46478,"H # 93/1-2, International Airport Road, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-8827787, 8829704",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. S Knitting & Garments Ltd.,https://www.bdtradeinfo.com/company/j-s-knitting-garments-ltd-46477,"House No # 15 (1st Floor), Lake Drive Road, Sector # 07 Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-9571027-28, 9551345, 9336863, 9557956, 960350",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. S. N Knitwear Ltd,https://www.bdtradeinfo.com/company/j-s-n-knitwear-ltd-46479,"6, Sonaton Paul Lane,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-9885144, 886681",Knit Wears Manufacturers & Exporters [ Knit Garments ]
J. S Car,https://www.bdtradeinfo.com/company/j-s-car-38715,"12-13, Motijheel C/A (5th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9553685, 7216746",Paper Merchants & Suppliers
J. U. Trade International,https://www.bdtradeinfo.com/company/j-u-trade-international-27877,"12-13, Motijheel C/A (5th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9553685, 7216746",Paper Merchants & Suppliers
J.A. Trading Corporation,https://www.bdtradeinfo.com/company/ja-trading-corporation-51940,"Surma House House - 25, Road-5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-58616968, 9660359",Software & Customized Software Solutions
J.A.N. Associate Ltd.,https://www.bdtradeinfo.com/company/jan-associate-ltd-23854,"J.A.N Associates, House - 5,/2 Block -A, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-55008486, 55008487","Computer Products, Accessories, Parts & Services"
J.A.N. Associate Ltd.,https://www.bdtradeinfo.com/company/jan-associate-ltd-23850,"Surma House House - 25, Road-5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-58616968, 9660359",Software & Customized Software Solutions
J.A.N. Associate Ltd.,https://www.bdtradeinfo.com/company/jan-associate-ltd-23851,"Surma House, House - 25, Road-5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-58616968, 9660359",Screen Printing
J.A.N. Associates Ltd.,https://www.bdtradeinfo.com/company/jan-associates-ltd-40012,"Surma House, House - 25, Road-5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-58616968, 9660359",Screen Printing
J.a.n. Associates,https://www.bdtradeinfo.com/company/jan-associates-45500,"Doinik Bangla Moor, 62/2, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-223380441, 01715-093184",Printers & Printing Press
J.B Instruments Co.,https://www.bdtradeinfo.com/company/jb-instruments-co-51502,"Eastern Trade Center, Room 2 (4th Floor) 56, Purana Paltan Line (VIP Road),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9361844, 01919-222226","Car / Automobile Distributor, Display & Sales Center"
J.B Rubber Stamp,https://www.bdtradeinfo.com/company/jb-rubber-stamp-49529,"Doinik Bangla Moor, 62/2, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-223380441, 01715-093184",Printers & Printing Press
J.B. Enterprise,https://www.bdtradeinfo.com/company/jb-enterprise-39946,"Eastern Trade Center, Room 2 (4th Floor) 56, Purana Paltan Line (VIP Road),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9361844, 01919-222226","Car / Automobile Distributor, Display & Sales Center"
J.B.C. Traders,https://www.bdtradeinfo.com/company/jbc-traders-51944,"East Keranipara, Adarshabag Raod Jatrabari,                                                                                                       Dhaka- 1362,                                                                                                       Bangladesh",+88-01711-675291,Homeopathic Pharmacy
J.B. Instruments Co.,https://www.bdtradeinfo.com/company/jb-instruments-co-38150,"16/1, North South Road, Majed Court (2nd Floor) Siddique Bazar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9567518, 01914-877252","Exporter, Importer & Indentor (Multi Products)"
J.Box And Company Ltd. (Homoco),https://www.bdtradeinfo.com/company/jbox-and-company-ltd-homoco-39475,"East Keranipara, Adarshabag Raod Jatrabari,                                                                                                       Dhaka- 1362,                                                                                                       Bangladesh",+88-01711-675291,Homeopathic Pharmacy
J.K Agro Food Products,https://www.bdtradeinfo.com/company/jk-agro-food-products-40832,"Shop-A-9, Modina arzoo Complex, 108 Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01816-907237,Fire Detection & Protection System Equipment
J.K Enterprise,https://www.bdtradeinfo.com/company/jk-enterprise-40879,"16/1, North South Road, Majed Court (2nd Floor) Siddique Bazar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9567518, 01914-877252","Exporter, Importer & Indentor (Multi Products)"
J.K International,https://www.bdtradeinfo.com/company/jk-international-51544,"Shop-A-9, Modina arzoo Complex, 108 Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01816-907237,Fire Detection & Protection System Equipment
J.K. Enterprise,https://www.bdtradeinfo.com/company/jk-enterprise-29699,"B-12, F-d-5, Rupayan Town, Bhuighar,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7635158, 01714-007149, 01913-161652","Jute, Mesta & Kenaf Fiber"
J.K. FIBRES,https://www.bdtradeinfo.com/company/jk-fibres-37328,"B-12, F-d-5, Rupayan Town, Bhuighar,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7635158, 01714-007149, 01913-161652","Jute, Mesta & Kenaf Fiber"
J.K. Fibres,https://www.bdtradeinfo.com/company/jk-fibres-48597,"Amin Court (5th floor), 62-63 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9564948,Jute Fiber
J.K. Fibres,https://www.bdtradeinfo.com/company/jk-fibres-48598,"28/g/1, Gause Pak Bhaban (1st Floor), Suit No. 141-142-146, Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9564813, 01819-857128",Computer Sales & Distributor
J.K. International,https://www.bdtradeinfo.com/company/jk-international-23620,"Amin Court (5th floor), 62-63 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9564948,Jute Fiber
J.m. Computer & Accessories,https://www.bdtradeinfo.com/company/jm-computer-accessories-45501,"28/g/1, Gause Pak Bhaban (1st Floor), Suit No. 141-142-146, Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9564813, 01819-857128",Computer Sales & Distributor
J.M. Engineering & Servicing Center,https://www.bdtradeinfo.com/company/jm-engineering-servicing-center-40875,"13-14, Nawabpur Road(Anowara Bhaban),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01711-162698,Door Locks & Fitting etc.
J.M. Fabrics Ltd,https://www.bdtradeinfo.com/company/jm-fabrics-ltd-46480,"93, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7113013, 7163266",Machinery & Machine Tools
J.M. Mardware,https://www.bdtradeinfo.com/company/jm-mardware-51886,"13-14, Nawabpur Road(Anowara Bhaban),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01711-162698,Door Locks & Fitting etc.
J.N. Machinery Stores,https://www.bdtradeinfo.com/company/jn-machinery-stores-32509,"93, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7113013, 7163266",Machinery & Machine Tools
J.N Machinery,https://www.bdtradeinfo.com/company/jn-machinery-51272,"58, Rayerbazar,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh",+880-2-9115590,Contractors
J.N.H. Trading Corporation,https://www.bdtradeinfo.com/company/jnh-trading-corporation-34042,"58, Rayerbazar,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh",+880-2-9115590,Contractors
J.R Trading Company,https://www.bdtradeinfo.com/company/jr-trading-company-39930,"Sobhan Mansion, 2nd Floor, Ka-17/6/1, Kuratoli, Khilkhet,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh","+88-02-8415765, 01714-133042, 01191-611717, 01818-663888, 01919-663888",Manpower Recruiting Agency
J.R. Aviation Services,https://www.bdtradeinfo.com/company/jr-aviation-services-43677,"Sobhan Mansion, 2nd Floor, Ka-17/6/1, Kuratoli, Khilkhet,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh","+88-02-8415765, 01714-133042, 01191-611717, 01818-663888, 01919-663888",Manpower Recruiting Agency
J.R. Trading Corporation,https://www.bdtradeinfo.com/company/jr-trading-corporation-38702,"49, Chowringhee Super Market (3th Floor), 1, Indira Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+88-01795-394961,Water Filter & Purifier
J.R.B Enterprise,https://www.bdtradeinfo.com/company/jrb-enterprise-40033,"House No: 05, Boshoti Housing, Borobagh Mirpur-2, Mirpur DOHS,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01766-459515, 01819-298586",Textile Machinery & Parts
J.S Engineering  Co.,https://www.bdtradeinfo.com/company/js-engineering-co-51801,"49, Chowringhee Super Market (3th Floor), 1, Indira Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+88-01795-394961,Water Filter & Purifier
J.S Monndt International,https://www.bdtradeinfo.com/company/js-monndt-international-51119,"House No: 05, Boshoti Housing, Borobagh Mirpur-2, Mirpur DOHS,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01766-459515, 01819-298586",Textile Machinery & Parts
J.S. Plastic Industries,https://www.bdtradeinfo.com/company/js-plastic-industries-40472,"49, Chowringhee Super Market (3rd Floor), 1, Indira Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-01795-394961, 01930-996096, 01833-033593",Water Filter & Purifier
J.S.E.C,https://www.bdtradeinfo.com/company/jsec-50236,"49, Chowringhee Super Market (3rd Floor), 1, Indira Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-01795-394961, 01930-996096, 01833-033593",Water Filter & Purifier
J.S.S. Development Company Ltd.,https://www.bdtradeinfo.com/company/jss-development-company-ltd-43678,"Motalib Plaza, Shop 529, 4th Floor, Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01734-953823, 01812-110057",Mobile Telephone Set Dealers & Sellers
J.S. International,https://www.bdtradeinfo.com/company/js-international-45548,"Rizia Mansion, 34/1, Mitford Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7314147,Medical Equipment
J.S.S. Telecom,https://www.bdtradeinfo.com/company/jss-telecom-43775,"Motalib Plaza, Shop 529, 4th Floor, Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01734-953823, 01812-110057",Mobile Telephone Set Dealers & Sellers
JAAGO Foundation,https://www.bdtradeinfo.com/company/jaago-foundation-48971,"1304, Sena Kalyan Bhaban, Motijheel Commercial Area,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9550856,Towel Manufacturers & Whole Sellers
J.S. Surgicals,https://www.bdtradeinfo.com/company/js-surgicals-30446,"Rizia Mansion, 34/1, Mitford Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7314147,Medical Equipment
Jaantex Industries Ltd.,https://www.bdtradeinfo.com/company/jaantex-industries-ltd-27385,"1304, Sena Kalyan Bhaban, Motijheel Commercial Area,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9550856,Towel Manufacturers & Whole Sellers
JABA TOURS,https://www.bdtradeinfo.com/company/jaba-tours-38420,"104/B-3 Nawabpur Road, Imperial Super Market,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7119253,Electrical Light Fittings & Accessories
Jaaz Multimedia,https://www.bdtradeinfo.com/company/jaaz-multimedia-48795,"Dhaka,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Jabed Electric Stores,https://www.bdtradeinfo.com/company/jabed-electric-stores-21523,"104/B-3 Nawabpur Road, Imperial Super Market,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7119253,Electrical Light Fittings & Accessories
Jaber International,https://www.bdtradeinfo.com/company/jaber-international-43679,"Syed Grand Center, Road 28, Plot 89 (5th Floor), Sector 7,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01936-905708,Sewing Machines & Parts
Jabbar Tower Shopping Complex,https://www.bdtradeinfo.com/company/jabbar-tower-shopping-complex-47438,"Dhaka,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Jack Sewing Machine Co. Ltd.,https://www.bdtradeinfo.com/company/jack-sewing-machine-co-ltd-40934,"Syed Grand Center, Road 28, Plot 89 (5th Floor), Sector 7,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01936-905708,Sewing Machines & Parts
Jafran Tea,https://www.bdtradeinfo.com/company/jafran-tea-41619,"Ayesha Shopping Complex (1st Floor), Malibagh Moor,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-01974-400663, 01852-946776",Tea Exporters
Jadroo Ecommerce Ltd.,https://www.bdtradeinfo.com/company/jadroo-ecommerce-ltd-49555,"Sabbir Tower (1st floor), 3/4/A, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-9571423,Restaurant
Jafran Restaurant,https://www.bdtradeinfo.com/company/jafran-restaurant-40978,"Sabbir Tower (1st floor), 3/4/A, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-9571423,Restaurant
Jafree Machinery and Tools,https://www.bdtradeinfo.com/company/jafree-machinery-and-tools-49261,"226, Nawabpur Road (Near Manoshi Cinema Hall),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-4711559, 01711-349098, 01718-105706",Machinery & Machine Tools
Jafar International,https://www.bdtradeinfo.com/company/jafar-international-43680,"226, Nawabpur Road (Near Manoshi Cinema Hall),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-4711559, 01711-349098, 01718-105706",Machinery & Machine Tools
Jafree Machinery & Tools,https://www.bdtradeinfo.com/company/jafree-machinery-tools-49825,"226, Nawabpur Road (Near Manoshi Cinema Hall),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-4711559, 01711-349098, 01718-105706",Machinery & Machine Tools
Jagannath University,https://www.bdtradeinfo.com/company/jagannath-university-28623,"3/B, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-7691820,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Jagaron Textile Mills Ltd,https://www.bdtradeinfo.com/company/jagaron-textile-mills-ltd-46481,"3/B, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-7691820,Knit Wears Manufacturers & Exporters [ Knit Garments ]
jagonews24.com,https://www.bdtradeinfo.com/company/jagonews24com-42594,"House # 02 & 04 , Road #1, Sector #1, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-02- 58950303, 58933022, 58955696, 48950638, 48953886-8",Clinic-General
Jagaron Group,https://www.bdtradeinfo.com/company/jagaron-group-38571,"House # 02 & 04, Road #1, Sector #1, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-58950303, 58933022, 58955696, 48950638, 48953886-8",Diagnostic Centers
Jahan Ara Clinic Pvt. Ltd.,https://www.bdtradeinfo.com/company/jahan-ara-clinic-pvt-ltd-40074,"House # 02 & 04 , Road #1, Sector #1, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-02- 58950303, 58933022, 58955696, 48950638, 48953886-8",Clinic-General
Jahan Ara Clinic (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/jahan-ara-clinic-pvt-ltd-29753,"House # 02 & 04, Road #1, Sector #1, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-58950303, 58933022, 58955696, 48950638, 48953886-8",Diagnostic Centers
Jahan Computer.,https://www.bdtradeinfo.com/company/jahan-computer-45502,"9/G, Motijheel C/A (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9570401, 9571960",Jute Fiber
Jahan Enterprise,https://www.bdtradeinfo.com/company/jahan-enterprise-25405,"9/G, Motijheel C/A (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9570401, 9571960",Jute Fiber
Jahan Fashion Wear,https://www.bdtradeinfo.com/company/jahan-fashion-wear-46482,"9-G Motijheel Commercial Area (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9550946, 9570539, 9550485, 9568570",Textile Mills
Jahan Corporation,https://www.bdtradeinfo.com/company/jahan-corporation-12345,"80/3, Siddeswary Circular Road (2nd Floor),                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-01759-433877,Interior Architectural Consultant
Jahan Group of Companies,https://www.bdtradeinfo.com/company/jahan-group-of-companies-25401,"9-G Motijheel Commercial Area (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9550946, 9570539, 9550485, 9568570",Textile Mills
Jahan Engineers & Architects Ltd.,https://www.bdtradeinfo.com/company/jahan-engineers-architects-ltd-51587,"80/3, Siddeswary Circular Road (2nd Floor),                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-01759-433877,Interior Architectural Consultant
Jahan Group of Companies.,https://www.bdtradeinfo.com/company/jahan-group-of-companies-24926,"Shop # 959, Level # 9, Multiplan Center, Ecs Computer City, 69-71 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01191-528842,Computer Sales & Distributor
Jahan Laptop & Accessories,https://www.bdtradeinfo.com/company/jahan-laptop-accessories-45503,"Shop # 959, Level # 9, Multiplan Center, Ecs Computer City, 69-71 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01191-528842,Computer Sales & Distributor
Jahan Overseas Ltd.,https://www.bdtradeinfo.com/company/jahan-overseas-ltd-43681,"Room # 212 & 213 (1st floor), Stock Exchange Building, 9/F, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9551403, 7172471, 7115007, 9561953, 9564601, 7175703-11, 01711-536876",Share & Security Broker House
Jahan Securities Ltd.,https://www.bdtradeinfo.com/company/jahan-securities-ltd-44683,"Room # 212 & 213 (1st floor), Stock Exchange Building, 9/F, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9551403, 7172471, 7115007, 9561953, 9564601, 7175703-11, 01711-536876",Share & Security Broker House
Jahan Pest Control Services,https://www.bdtradeinfo.com/company/jahan-pest-control-services-37174,"Joy Bangla Tower,14th Floor, 36 Agrabad C/A,                                                                                                       Chattogram- 4100,                                                                                                       Bangladesh",+88-01958-330011,Shipping Company / Agents
Jahan Tex,https://www.bdtradeinfo.com/company/jahan-tex-51957,"9/G, Motijheel C/A (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9570401, 9571960","Exporter, Importer & Indentor (Multi Products)"
Jahan Shipping Lines,https://www.bdtradeinfo.com/company/jahan-shipping-lines-42285,"Joy Bangla Tower,14th Floor, 36 Agrabad C/A,                                                                                                       Chattogram- 4100,                                                                                                       Bangladesh",+88-01958-330011,Shipping Company / Agents
Jahan Traders,https://www.bdtradeinfo.com/company/jahan-traders-25404,"9/G, Motijheel C/A (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9570401, 9571960","Exporter, Importer & Indentor (Multi Products)"
Jahanaras Beauty Parlour,https://www.bdtradeinfo.com/company/jahanaras-beauty-parlour-47777,"34, Paribagh, Sonargaon Road, Hatipool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8617797,Tiles
Jahangir Stone Corporation Ltd.,https://www.bdtradeinfo.com/company/jahangir-stone-corporation-ltd-32145,"34, Paribagh, Sonargaon Road, Hatipool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8617797,Tiles
Jahangir & Associaties,https://www.bdtradeinfo.com/company/jahangir-associaties-51223,"34/1, Manir Hossain Lane, Swamibagh, New Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7125152, 01711-547434, 01949-864469",Clinic-General
Jahangirnagar Hospital Limite,https://www.bdtradeinfo.com/company/jahangirnagar-hospital-limite-40072,"34/1, Manir Hossain Lane, Swamibagh, New Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7125152, 01711-547434, 01949-864469",Clinic-General
Jahangirnagar University,https://www.bdtradeinfo.com/company/jahangirnagar-university-13982,"34/1, Manir Hossain Lane,  Doyaganj New Road,  Swamibagh New Road,                                                                                                       Dhaka,                                                                                                       Bangladesh","+880-2-7125152, 7125153, 7125154",Medical Centers
Jahangrr Enterprise,https://www.bdtradeinfo.com/company/jahangrr-enterprise-40337,"Khalil Mansion (1st Floor), 149/A, D.I.T. Extension Road, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9345609, 01713-104937",Manpower Recruiting Agency
Jahangirnager Hospitapl Ltd.,https://www.bdtradeinfo.com/company/jahangirnager-hospitapl-ltd-26005,"34/1, Manir Hossain Lane,  Doyaganj New Road,  Swamibagh New Road,                                                                                                       Dhaka,                                                                                                       Bangladesh","+880-2-7125152, 7125153, 7125154",Medical Centers
Jahara International,https://www.bdtradeinfo.com/company/jahara-international-43682,"Khalil Mansion (1st Floor), 149/A, D.I.T. Extension Road, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9345609, 01713-104937",Manpower Recruiting Agency
Jahid Office Equipment,https://www.bdtradeinfo.com/company/jahid-office-equipment-50599,"HRC Media Bhaban, Love Road, 446/E+F+G, Tejgoan Ind. Area,                                                                                                       Dhaka- 1208,                                                                                                       Bangladesh","+880-2-8832222-07, 01713-205353",Online News Portal
Jaijai din,https://www.bdtradeinfo.com/company/jaijai-din-42559,"HRC Media Bhaban, Love Road, 446/E+F+G, Tejgoan Ind. Area,                                                                                                       Dhaka- 1208,                                                                                                       Bangladesh","+880-2-8832222-07, 01713-205353",Online News Portal
