Company Name,URL,Address,Phone,Business Type
Uddipon Marketing Company,https://www.bdtradeinfo.com/company/uddipon-marketing-company-46075,"Suite # 1012 (1st Floor), 73 Lion Complex, Airport Road, Firmgate, Tejgaon,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-8155109, 01819-269127",Computer Sales & Distributor
Uddough Developers Ltd,https://www.bdtradeinfo.com/company/uddough-developers-ltd-38276,"Saiham Sky View Tower (6th Floor), Flat 6/C, 45, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8391328, 8391041, 01794-606089, 01614-787819",Real Estate Firms / Developers
Udoyon,https://www.bdtradeinfo.com/company/udoyon-21541,"Udoyon Haque Plaza, H# 7, R# 14(Ground floor), Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-9895160,Electrical Light Fittings & Accessories
Uddough Developers Ltd.,https://www.bdtradeinfo.com/company/uddough-developers-ltd-40944,"SFB -SS-2,                                                                                                       Chittagong,                                                                                                       Bangladesh",+880-31-741762,Companies of EPZ
UFM (BD) Limited,https://www.bdtradeinfo.com/company/ufm-bd-limited-17603,"SFB -SS-2,                                                                                                       Chittagong,                                                                                                       Bangladesh",+880-31-741762,Companies of EPZ
Uganda National Chamber of Commerce and Industry,https://www.bdtradeinfo.com/company/uganda-national-chamber-of-commerce-and-industry-17902,"17, Kamal Ataturk Avenue, Pbl Tower (11th Floor), Gulshan-2,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8854017-8, 01913-387640",Computer Sales & Distributor
UGC Securities Ltd,https://www.bdtradeinfo.com/company/ugc-securities-ltd-44880,"10, Dilkusha C/A (6th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7113294, PABX-7115375, 7112931, 7119804, 01711-720914",Share & Security Broker House
Ugi Ltd,https://www.bdtradeinfo.com/company/ugi-ltd-46076,"17, Kamal Ataturk Avenue, Pbl Tower (11th Floor), Gulshan-2,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8854017-8, 01913-387640",Computer Sales & Distributor
Ugi Trade Co.,https://www.bdtradeinfo.com/company/ugi-trade-co-46077,"House # 20 (3rd Floor), Road # 2/B, Block # J, Baridhara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8854017-18, 01913-387640",Computer Sales & Distributor
Uhud Builders Ltd,https://www.bdtradeinfo.com/company/uhud-builders-ltd-51794,"House-1042, Floor#07, Khalibarir Tech, Vatara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-01977-601577, 01977-115076",Pest Control
Uk Pest Control BD,https://www.bdtradeinfo.com/company/uk-pest-control-bd-51437,"House-1042, Floor#07, Khalibarir Tech, Vatara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-01977-601577, 01977-115076",Pest Control
Uk Laptop Bazar,https://www.bdtradeinfo.com/company/uk-laptop-bazar-46078,"Uk Laptop Bazar, 23/24 Karim Ullah Market (4th Floor), Bondor Bazar,                                                                                                       Sylhet,                                                                                                       Bangladesh",+88-01712-895315,Computer Sales & Distributor
Uinque Boring & Engineering Ltd.,https://www.bdtradeinfo.com/company/uinque-boring-engineering-ltd-31874,"Sadharan Bima Sadan (6th Floor), 24-25, Dilkusha c/a,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01914-025742,Knit Wears Manufacturers & Exporters [ Knit Garments ]
ukbdnews.com,https://www.bdtradeinfo.com/company/ukbdnewscom-42635,"92 Momin Road, Shah Anis Market (5th Floor), Cheragi Pahar,                                                                                                       Chittagong,                                                                                                       Bangladesh",+88-31-636200,Online News Portal
Ukn Knitwear Ltd,https://www.bdtradeinfo.com/company/ukn-knitwear-ltd-47276,"Sadharan Bima Sadan (6th Floor), 24-25, Dilkusha c/a,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01914-025742,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Ulkasemi Pvt. Limited,https://www.bdtradeinfo.com/company/ulkasemi-pvt-limited-46079,"E-13, DCC Market Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-9885825, 01711-592897",Furniture (Wooden)
ULLAPARA Scientific Company,https://www.bdtradeinfo.com/company/ullapara-scientific-company-51705,"48-AB, Purana Paltan (3rd floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9569574, 9561108, 9569574",Travel Agencies (Air Ticketing & others)
Ullash Community Center,https://www.bdtradeinfo.com/company/ullash-community-center-25589,"House # 22, Road # 10/A , Dhanmondi,                                                                                                       Dhaka- 1209,                                                                                                       Bangladesh",+88-01875-099202,Convention Centre / Community Centre
Ullah La-Sany Furniture,https://www.bdtradeinfo.com/company/ullah-la-sany-furniture-39529,"E-13, DCC Market Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-9885825, 01711-592897",Furniture (Wooden)
Ultimate Air International,https://www.bdtradeinfo.com/company/ultimate-air-international-17284,"48-AB, Purana Paltan (3rd floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9569574, 9561108, 9569574",Travel Agencies (Air Ticketing & others)
Ultimate Holidays,https://www.bdtradeinfo.com/company/ultimate-holidays-39279,"55/1 (1st Floor) Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9511481, 9511701, 01737-874739",Travel Agencies (Air Ticketing & others)
Ultra Technology,https://www.bdtradeinfo.com/company/ultra-technology-46080,"53, D.I.T. Extension Road, 4th Floor, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9334922, 8316383, 01819-114459, 01556-353695",Manpower Recruiting Agency
umrelo Experience Store,https://www.bdtradeinfo.com/company/umrelo-experience-store-50059,"Shop # 461,Level -3, Motalib Plaza,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01940-166001,Undefined
Ummul Qura Overseas Ltd.,https://www.bdtradeinfo.com/company/ummul-qura-overseas-ltd-44286,"53, D.I.T. Extension Road, 4th Floor, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9334922, 8316383, 01819-114459, 01556-353695",Manpower Recruiting Agency
Unex Style Ltd.,https://www.bdtradeinfo.com/company/unex-style-ltd-34406,"106/A Green Road, 3rd Floor, Corner Place Super Market,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-9141918, 01723-666828",Education Consultant / Representative & Foreign Education Centers
Uniaid,https://www.bdtradeinfo.com/company/uniaid-40280,"106/A Green Road, 3rd Floor, Corner Place Super Market,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-9141918, 01723-666828",Education Consultant / Representative & Foreign Education Centers
Uni Consumer Products Industries,https://www.bdtradeinfo.com/company/uni-consumer-products-industries-39731,"34, Noorjahan Sharif Plaza (2nd Floor), Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01915-893935,Consumer Products Manufacturer and Marketers
Unibond Engineering & Technologies,https://www.bdtradeinfo.com/company/unibond-engineering-technologies-37334,"House # 20 (1st floor), Road No. # 9, Sector # 9, Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-48951836, 01918-534947",Green Project Management
Unibond Engineering & Technologies,https://www.bdtradeinfo.com/company/unibond-engineering-technologies-37336,"House # 20 (1st floor) Road No. # 9, Sector # 9, Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-8962836, 01918-534947",Construction Consultants & Engineering Firms
Unibond Engineering & Technologies,https://www.bdtradeinfo.com/company/unibond-engineering-technologies-37335,"A-A Bhaban (9th Floor) 23 Motijheel, C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9515951-55, 01730313151",Share & Security Broker House
Unibond Engineering & Technologies,https://www.bdtradeinfo.com/company/unibond-engineering-technologies-37337,"House # 20 (1st floor), Road No. # 9, Sector # 9, Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-48951836, 01918-534947",Green Project Management
UniCap Securities Limited,https://www.bdtradeinfo.com/company/unicap-securities-limited-44881,"A-A Bhaban (9th Floor) 23 Motijheel, C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9515951-55, 01730313151",Share & Security Broker House
UNiCERT (United Certification Services Limited),https://www.bdtradeinfo.com/company/unicert-united-certification-services-limited-49007,"Holding # 08, Road# 05, Sector# 01 Uttara Model Town, Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-7913506, 01912140660",ISO Certification Providers
Unicode Technology,https://www.bdtradeinfo.com/company/unicode-technology-48656,"APT- B5, Navana FH Solaris, 65, Bijoy Nagar, Sayed Nazrul Islam Road Sales Centre: 154, Sundarban Square Super Market (Ground Floor) Fulbaria, Gulistan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9591955, 9514312, 9568974, 47115786, 01708-804462-82",Uninterrupted Power Supply (UPS and Online UPS)
Unicode Technology (Badda Branch),https://www.bdtradeinfo.com/company/unicode-technology-badda-branch-48654,"75/2, Fl-7, Ridge DaleTower, Progati Sarani, Hossain Market,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-01705-154998, 01915-878800",Access Control System & Equipment
Unicom,https://www.bdtradeinfo.com/company/unicom-46081,"Shop No # 41-44 (4th Floor), Eastern Plus Laptop Bazar, 145 Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8333143, 01720-022112",Computer Sales & Distributor
Unicol Bangladesh Ltd.,https://www.bdtradeinfo.com/company/unicol-bangladesh-ltd-48046,"APT- B5, Navana FH Solaris, 65, Bijoy Nagar, Sayed Nazrul Islam Road Sales Centre: 154, Sundarban Square Super Market (Ground Floor) Fulbaria, Gulistan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9591955, 9514312, 9568974, 47115786, 01708-804462-82",Uninterrupted Power Supply (UPS and Online UPS)
Unicom Bangladesh,https://www.bdtradeinfo.com/company/unicom-bangladesh-46082,"Shop No # 41-44 (4th Floor), Eastern Plus Laptop Bazar, 145 Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8333143, 01720-022112",Computer Sales & Distributor
Unicom Electronics,https://www.bdtradeinfo.com/company/unicom-electronics-30838,"Banani Super Market (1st Floor), Shop # 6, Kamal Ataturk Avenue,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-9883138, 01711-981118","Electronic Goods Importers, Distributors, Sellers & Suppliers"
Unicom Services,https://www.bdtradeinfo.com/company/unicom-services-46083,"Akram Tower (3rd Floor), Suite No. 1, 15/5, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9343905, 9361714, 01921-111255, 01723-430399",Manpower Recruiting Agency
Unicon Solution Ltd.,https://www.bdtradeinfo.com/company/unicon-solution-ltd-48248,"238, New Elephant Road, 4th Floor,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9614587, 01717-360150",Air Craft Spare Parts
Uniconsult Guest House,https://www.bdtradeinfo.com/company/uniconsult-guest-house-28369,"Mirpur DOHS, Mirpur-12,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-02-58070901-2, 01684-000114",Auto Gas Conversion Systems
Unicorn Employment & Tourism Ltd.,https://www.bdtradeinfo.com/company/unicorn-employment-tourism-ltd-44287,"Akram Tower (3rd Floor), Suite No. 1, 15/5, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9343905, 9361714, 01921-111255, 01723-430399",Manpower Recruiting Agency
Unicorn Energy Services,https://www.bdtradeinfo.com/company/unicorn-energy-services-48669,"Mirpur DOHS, Mirpur-12,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-02-58070901-2, 01684-000114",Auto Gas Conversion Systems
Unicorn It Limited,https://www.bdtradeinfo.com/company/unicorn-it-limited-46084,"House no. # 01, Alta Plaza (5th Floor), Dhanmondi,                                                                                                       Dhaka- 1209,                                                                                                       Bangladesh",+880-2-01819-295105,Computer Sales & Distributor
Unicorn Shipping Services Limited,https://www.bdtradeinfo.com/company/unicorn-shipping-services-limited-42171,"B-136/137/138, Bscic I/A, Shashongaon, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7671116, 7670477",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Unicorn Shipping Services Ltd.,https://www.bdtradeinfo.com/company/unicorn-shipping-services-ltd-39098,"Sadharan Bima Sadan (2nd floor) 102, Agrabad C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+88-031-712483, 720383, 01711-720924",Shipping Company / Agents
Unigarden Incorporate Printing Solution,https://www.bdtradeinfo.com/company/unigarden-incorporate-printing-solution-47277,"B-136/137/138, Bscic I/A, Shashongaon, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7671116, 7670477",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Unified Business Limited,https://www.bdtradeinfo.com/company/unified-business-limited-46085,"ZN Tower, Plot # 02 Road # 08, Gulshan - 1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9888452, 8810491",Cosmetics & Beauty Products
Unilever (BD ) Ltd.,https://www.bdtradeinfo.com/company/unilever-bd-ltd-22203,"ZN Tower, Plot # 02 Road # 08, Gulshan - 1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9888452, 8810491",Cosmetics & Beauty Products
Unilever Bangladesh (BD) Ltd.,https://www.bdtradeinfo.com/company/unilever-bangladesh-bd-ltd-31467,"Z. N. Tower, Plot # 2, Road # 8, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-9888452,Cosmetics & Beauty Products
Unilever Bangladesh Limited,https://www.bdtradeinfo.com/company/unilever-bangladesh-limited-43897,"Bahela Tower, 72, Gulshan Avenue Gulshan-1,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9859313,Bank
UNIOCEAN Shipping Lines Ltd.,https://www.bdtradeinfo.com/company/uniocean-shipping-lines-ltd-50893,"As-Salam Tower (7th & 8th Floor), 57 Agrabad Commercial Area,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh",+88-01713-112412,Clearing & Forwarding Agents (C & F agent / CNF Agent)
Union Accessories Limited,https://www.bdtradeinfo.com/company/union-accessories-limited-40407,"Suite 202, Paltan Tower, 2nd Floor, 87 Purana Paltan Lane,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9352686, 01911-770148",Bricks
Union Bank Limited,https://www.bdtradeinfo.com/company/union-bank-limited-37245,"Bahela Tower, 72, Gulshan Avenue Gulshan-1,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9859313,Bank
Union Bricks Ltd.,https://www.bdtradeinfo.com/company/union-bricks-ltd-42192,"Suite 202, Paltan Tower, 2nd Floor, 87 Purana Paltan Lane,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9352686, 01911-770148",Bricks
Union Capital Limited,https://www.bdtradeinfo.com/company/union-capital-limited-37192,"Noor Tower (5th floor), 73 Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-9662888,Non-Banking Financial & Leasing Companies
Union Computers,https://www.bdtradeinfo.com/company/union-computers-46086,"House # 73 (2nd floor), Road # 8A, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8152227, 8158692",Real Estate Firms / Developers
Union des chambres de commerce et dindustrie,https://www.bdtradeinfo.com/company/union-des-chambres-de-commerce-et-dindustrie-17808,"Rruga e Kavajec 6,                                                                                                       Tirana,                                                                                                       ALBANIA",(35542) 22934,International Chamber of Commerce
Union Development & Technologies Ltd.,https://www.bdtradeinfo.com/company/union-development-technologies-ltd-19533,"House # 73 (2nd floor), Road # 8A, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8152227, 8158692",Real Estate Firms / Developers
Union Engineering Enterprise,https://www.bdtradeinfo.com/company/union-engineering-enterprise-11289,"49, Motijheel C/A, Room No. 603(5th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-8353361,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Union Enterprise,https://www.bdtradeinfo.com/company/union-enterprise-47278,"49, Motijheel C/A, Room No. 603(5th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-8353361,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Union Export Import Co. Ltd.,https://www.bdtradeinfo.com/company/union-export-import-co-ltd-11290,"67, Naya Paltan, VIP Road # 05-01, GPO Box - 820,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9338623, 8316225, 9353862","Exporter, Importer & Indentor (Multi Products)"
Union Group,https://www.bdtradeinfo.com/company/union-group-41824,"Union Centre 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-2222 85771, 2222 85772",Yarn (Dyed Yarn) Exporters
Union Group,https://www.bdtradeinfo.com/company/union-group-42380,"Union Centre, 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-2222 85771, 2222 85772",Aviation Operators
Union Fashion,https://www.bdtradeinfo.com/company/union-fashion-47279,"Union Centre 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-222285771, 222285772",Mobile Telephone Set Dealers & Sellers
Union Group,https://www.bdtradeinfo.com/company/union-group-42756,"Union Centre, 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-2222 85771, 2222 85772",Aviation Operators
Union Group,https://www.bdtradeinfo.com/company/union-group-42755,"Union Centre 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-222285771, 222285772",Mobile Telephone Set Dealers & Sellers
Union Group,https://www.bdtradeinfo.com/company/union-group-42757,"Union Centre, 68/1, Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-2222 85771, 2222 85772",Real Estate Firms / Developers
Union Inspection & Testing Service,https://www.bdtradeinfo.com/company/union-inspection-testing-service-38798,"Union Center 68/1 Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-222285771, 222285772",Garments Buyers / Buying House
Union Insurance Company Ltd.,https://www.bdtradeinfo.com/company/union-insurance-company-ltd-37302,"Paramount Heights (9th Floor), 65/2/1, Box Culvert Road, Purana Palton,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556537, 9559219",Insurance Companies (General)
Union Limited,https://www.bdtradeinfo.com/company/union-limited-31526,"Union Center 68/1 Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-222285771, 222285772",Garments Buyers / Buying House
Union Overseas Employment & Training Ltd.,https://www.bdtradeinfo.com/company/union-overseas-employment-training-ltd-44288,"44/13 West Panthopath (Factory: Sadapur Puranbari, Savar, Dhaka-1340, Bangladesh),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-09611656187, (09611 071572 Factory)",Medicine Stores
Union Pharmaceuticals Ltd.,https://www.bdtradeinfo.com/company/union-pharmaceuticals-ltd-22585,"44/13 West Panthopath (Factory: Sadapur Puranbari, Savar, Dhaka-1340, Bangladesh),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-09611656187, (09611 071572 Factory)",Medicine Stores
Union Steel Tubes Ltd.,https://www.bdtradeinfo.com/company/union-steel-tubes-ltd-35602,"Dhaka Tower 2nd Floor 145-147, Haji Osman Gani Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-7164360,Pipes & Tubes
Union Tea Co. Ltd.,https://www.bdtradeinfo.com/company/union-tea-co-ltd-32243,"Union Centre, 68/1 Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9885771-2, 9856963-4",Tea Exporters
Union Trade & Engg. Services,https://www.bdtradeinfo.com/company/union-trade-engg-services-35376,"7, Bhogoboti Banargy Road, Tikatoli,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-9568062, 01552-366294","Exporter, Importer & Indentor (Multi Products)"
Union Trading Co Ltd.,https://www.bdtradeinfo.com/company/union-trading-co-ltd-38676,"Shop # 51 (1st Floor), Bhaban # 01, Kaptan Bazar Complex,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+88-01721-257445,"Electronic Goods Importers, Distributors, Sellers & Suppliers"
Union Trading Co. Ltd.,https://www.bdtradeinfo.com/company/union-trading-co-ltd-11291,"7, Bhogoboti Banargy Road, Tikatoli,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-9568062, 01552-366294","Exporter, Importer & Indentor (Multi Products)"
Union Trading Corporation,https://www.bdtradeinfo.com/company/union-trading-corporation-45545,"Shop # 51 (1st Floor), Bhaban # 01, Kaptan Bazar Complex,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+88-01721-257445,"Electronic Goods Importers, Distributors, Sellers & Suppliers"
Unioue Business Limited,https://www.bdtradeinfo.com/company/unioue-business-limited-47991,"Level-5, Shop- 517-518, Multiplan Center, New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-55153463, 01992-079864",Computer Sales & Distributor
Unique Ad,https://www.bdtradeinfo.com/company/unique-ad-49544,"54-C-9, North Brook Hall Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-9533036, 01731-488225",Motor Parts & Tyre Tube Merchants
Unique Advertising,https://www.bdtradeinfo.com/company/unique-advertising-51759,"79, University Market,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01716-381001,Gift & Novelties
Unique Autos,https://www.bdtradeinfo.com/company/unique-autos-40196,"54-C-9, North Brook Hall Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-9533036, 01731-488225",Motor Parts & Tyre Tube Merchants
Unique Bangla Tours & Travels,https://www.bdtradeinfo.com/company/unique-bangla-tours-travels-38274,"220, Nawabpur Road, (Gawsia Plaza),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01615-346090,Bearing
Unique Boring And Engineering Ltd.,https://www.bdtradeinfo.com/company/unique-boring-and-engineering-ltd-38581,"34 Green Road, Nowab Mansion (3rd Floor),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-8615887, 8615731, 01711-822552",Engineering Consultant
Unique Bearing & Machineries,https://www.bdtradeinfo.com/company/unique-bearing-machineries-51721,"220, Nawabpur Road, (Gawsia Plaza),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01615-346090,Bearing
Unique Business Systems,https://www.bdtradeinfo.com/company/unique-business-systems-26853,"House # 74 & 75, Block # C, Road # 6, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-8828377, 9883094, 8812244, 9891548",Sound Equipment
Unique Business Systems Limited,https://www.bdtradeinfo.com/company/unique-business-systems-limited-43337,"Shop No # 411, Level # 3, Rs Jahura Tower, Choumohoni, Sheikh Mujib Road, Badamtoli, Agrabad, Chittagong,                                                                                                       Chittagong,                                                                                                       Bangladesh","+88-031-726637, 01819-224205",Computer Sales & Distributor
Unique Business Systems Ltd.,https://www.bdtradeinfo.com/company/unique-business-systems-ltd-46087,"DCC Unique Complex (Banani Super Market) 44, Kemal Ataturk Avenue, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+88-02-9820001-5,Concrete Products & Block Manufacturers
Unique Businessland Computer.,https://www.bdtradeinfo.com/company/unique-businessland-computer-46088,"Shop No # 411, Level # 3, Rs Jahura Tower, Choumohoni, Sheikh Mujib Road, Badamtoli, Agrabad, Chittagong,                                                                                                       Chittagong,                                                                                                       Bangladesh","+88-031-726637, 01819-224205",Computer Sales & Distributor
