Company Name,URL,Address,Phone,Business Type
Lakeshore Hotel,https://www.bdtradeinfo.com/company/lakeshore-hotel-30916,"40/2, Bangshal French Road, Puraton Chawrasta,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01670-787622,Ci & Gi Sheets
"Laksam Electric, Sanitary & Hardware",https://www.bdtradeinfo.com/company/laksam-electric-sanitary-hardware-51982,"Anchor Tower, 108, Bir Uttam C. R. Dutta Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-58610012to 18, 58610027, 58610115, 58610131, 58610133, 58615896",Seed Stores
Lal Mohammad & Sons,https://www.bdtradeinfo.com/company/lal-mohammad-sons-48143,"40/2, Bangshal French Road, Puraton Chawrasta,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01670-787622,Ci & Gi Sheets
Lal Teer Seed Ltd.,https://www.bdtradeinfo.com/company/lal-teer-seed-ltd-39156,"Anchor Tower, 108, Bir Uttam C. R. Dutta Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-58610012to 18, 58610027, 58610115, 58610131, 58610133, 58615896",Seed Stores
Lalbagh Chemical & Perfumery Works Ltd.,https://www.bdtradeinfo.com/company/lalbagh-chemical-perfumery-works-ltd-20124,"236/C, 237/A, Tejgaon I.A,                                                                                                       Dhaka- 1208,                                                                                                       Bangladesh","+880-2-9880536, 9880672, 9885801",Soaps & Detergent Powder
Lalbag Fire Station,https://www.bdtradeinfo.com/company/lalbag-fire-station-37740,"Dhaka,                                                                                                       Bangladesh",+88-8619981,Fire Service
Lalbagh Chemical & Perfumery Works Ltd.,https://www.bdtradeinfo.com/company/lalbagh-chemical-perfumery-works-ltd-33404,"107 khan Mansion , Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9569458,Food Products
Lalmai Food Products Ltd.,https://www.bdtradeinfo.com/company/lalmai-food-products-ltd-31314,"107 khan Mansion , Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9569458,Food Products
Lalbagh Police Station,https://www.bdtradeinfo.com/company/lalbagh-police-station-37640,"Chittagong- 4100,                                                                                                       Bangladesh",+88-630233,Fire Service
Lalmatia Housing Society School & College,https://www.bdtradeinfo.com/company/lalmatia-housing-society-school-college-42802,"Block-B, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+88-01977-522522, 01715-421789",College
Lalmai Sportswear (CEPZ) Ltd.,https://www.bdtradeinfo.com/company/lalmai-sportswear-cepz-ltd-17645,"Chittagong Export Processing Zone,                                                                                                       Chittagong,                                                                                                       Bangladesh",+880-31-740431-6,Companies of EPZ
Lamar Market Fire Station,https://www.bdtradeinfo.com/company/lamar-market-fire-station-37732,"Chittagong- 4100,                                                                                                       Bangladesh",+88-630233,Fire Service
Lamaras Travels,https://www.bdtradeinfo.com/company/lamaras-travels-38047,"442, Farmview Super Market, Green Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+88-01732-148747,Dental Clinic & Dentists
Lameeco (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/lameeco-pvt-ltd-13185,"27 Shahid Nazrul Islam Sharok Hatkhola Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+88-01730-958163,Scientific Equipment / Instruments / Products
Lamia Dental Care,https://www.bdtradeinfo.com/company/lamia-dental-care-49510,"442, Farmview Super Market, Green Road, Farmgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+88-01732-148747,Dental Clinic & Dentists
LAMIA SCIENTIFIC & SURGICAL,https://www.bdtradeinfo.com/company/lamia-scientific-surgical-51778,"27 Shahid Nazrul Islam Sharok Hatkhola Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+88-01730-958163,Scientific Equipment / Instruments / Products
LAMIA SCIENTIFIC,https://www.bdtradeinfo.com/company/lamia-scientific-51779,"27 Shahid Nazrul Islam Sharok Hatkhola Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+88-01730-958163,Scientific Equipment / Instruments / Products
Lamia Travels,https://www.bdtradeinfo.com/company/lamia-travels-50417,"Suite-117, Mukta Bangla Shopping Complex (7th Floor), Mirpur 1,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01627-001682, 01644-440043",Travel Agencies (Air Ticketing & others)
Lamisha Motors,https://www.bdtradeinfo.com/company/lamisha-motors-49643,"152/2 N, Panthapath, (Near Panthapath Signal),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01926-620961,Motor Parts & Tyre Tube Merchants
LAMISHA MOTORS,https://www.bdtradeinfo.com/company/lamisha-motors-51694,"152/2 N, Panthapath, (Near Panthapath Signal),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01926-620961,Motor Parts & Tyre Tube Merchants
Lams It Limited,https://www.bdtradeinfo.com/company/lams-it-limited-45577,"House # 14, 3rd Floor, Road # 12, Pici Culture Housing Society, Adabor,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh",+88-01752-555222,Computer Sales & Distributor
LAMIYA ELECTRONICS,https://www.bdtradeinfo.com/company/lamiya-electronics-50016,"Dhaka- 1212,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Land Survey Team,https://www.bdtradeinfo.com/company/land-survey-team-50953,"404/1–A Khilgaon Chowrasta (1st and 3rd floor),                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh",+88-01552-334436,Survey Company & Surveyors
Land View,https://www.bdtradeinfo.com/company/land-view-47504,"Dhaka- 1212,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Landmark,https://www.bdtradeinfo.com/company/landmark-47509,"95, New Elephant Road (2nd Floor), City Super Market,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9665528, 01615-658244",Computer Sales & Distributor
Landmark Bangladesh Ltd.,https://www.bdtradeinfo.com/company/landmark-bangladesh-ltd-37400,"H.B Tower, House 1/A,, Road 23, Gulshan-1H.B Tower, House 1/A, Road 23, Gulshan-1,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-29899041, 029861351",Real Estate Firms / Developers
Landmark Design Wear Ltd,https://www.bdtradeinfo.com/company/landmark-design-wear-ltd-46560,"House # 488a, Road # 322, New Dohs Mohakhali,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-9289365-7, 9289494-7",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Landmark Computers,https://www.bdtradeinfo.com/company/landmark-computers-45578,"95, New Elephant Road (2nd Floor), City Super Market,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9665528, 01615-658244",Computer Sales & Distributor
Landmark Development Ltd.,https://www.bdtradeinfo.com/company/landmark-development-ltd-11014,"H.B Tower, House 1/A,, Road 23, Gulshan-1H.B Tower, House 1/A, Road 23, Gulshan-1,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-29899041, 029861351",Real Estate Firms / Developers
Landmark Fabrics Ltd.,https://www.bdtradeinfo.com/company/landmark-fabrics-ltd-46562,"House # B/172, Road # 23, New Dohs Mohakhali,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-9289365-7, 9289495-7",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Landmark Fashion Wear (Pvt) Ltd.,https://www.bdtradeinfo.com/company/landmark-fashion-wear-pvt-ltd-46563,"Nasir Trade Center, 5th Floor, Flat B-2, 89, Bir Uttam C.R. Datta Road, Old Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9660122, 9669178, 9674094, 8620094, 01713-003520",Manpower Recruiting Agency
Landmark Trading,https://www.bdtradeinfo.com/company/landmark-trading-51602,"177, Nawabpur Road, (1st Floor),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-02-47112807,Belts (Industrial & Automation)
Landmark Network,https://www.bdtradeinfo.com/company/landmark-network-43738,"Nasir Trade Center, 5th Floor, Flat B-2, 89, Bir Uttam C.R. Datta Road, Old Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9660122, 9669178, 9674094, 8620094, 01713-003520",Manpower Recruiting Agency
Landspect ltd.,https://www.bdtradeinfo.com/company/landspect-ltd-51887,"20, Kemal Ataturk Avenue (11th Floor) Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9883701-10,Investment Companies & Consultants
Lanka Bangla Finance,https://www.bdtradeinfo.com/company/lanka-bangla-finance-13505,"20, Kemal Ataturk Avenue (11th Floor) Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9883701-10,Investment Companies & Consultants
Language Academy,https://www.bdtradeinfo.com/company/language-academy-41966,"House 1/10, Road 05, Block A, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh",+88-01818-571828,Education Consultant / Representative & Foreign Education Centers
LankaBangla Investments Limited,https://www.bdtradeinfo.com/company/lankabangla-investments-limited-42531,"Eunoos Trade Center, Level # 21, 52-53 Dilkusha C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7113585, 9561238, 9512621",Non-Banking Financial & Leasing Companies
LankaBangla Asset Management Company Ltd,https://www.bdtradeinfo.com/company/lankabangla-asset-management-company-ltd-42532,"A.A. Bhaban(Level-5), 23 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9563901, 9563903-5, 01730-334499",Share & Security Broker House
Lanka Bangla Finance Ltd,https://www.bdtradeinfo.com/company/lanka-bangla-finance-ltd-15513,"Bhaban(Level-5), 23 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9563901, 9563903-5",Non-Banking Financial & Leasing Companies
LankaBangla Securities Ltd.,https://www.bdtradeinfo.com/company/lankabangla-securities-ltd-44696,"A.A. Bhaban(Level-5), 23 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9563901, 9563903-5, 01730-334499",Share & Security Broker House
LankaBangla Securities,https://www.bdtradeinfo.com/company/lankabangla-securities-42530,"Bhaban(Level-5), 23 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9563901, 9563903-5",Non-Banking Financial & Leasing Companies
Lanvin Apparels Composite Ltd (For Ud),https://www.bdtradeinfo.com/company/lanvin-apparels-composite-ltd-for-ud-46564,"House # 31, Road # 1, Block # A, Niketon, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-01713-037037,Knit Wears Manufacturers & Exporters [ Knit Garments ]
LAPTOP UNIVERSE,https://www.bdtradeinfo.com/company/laptop-universe-50103,"92/2, Senpara,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01819-218941,Computer Sales & Distributor
Laod Pharma,https://www.bdtradeinfo.com/company/laod-pharma-38224,"Shop # 16, Mahbub Plaza(1st Floor), 4/A, Indira Road, Framgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-9141952, 01715-590648",Computer Sales & Distributor
Laptopworld Bangladesh,https://www.bdtradeinfo.com/company/laptopworld-bangladesh-45579,"Shop # 16, Mahbub Plaza(1st Floor), 4/A, Indira Road, Framgate,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-9141952, 01715-590648",Computer Sales & Distributor
Lark Technologies Ltd.,https://www.bdtradeinfo.com/company/lark-technologies-ltd-45580,"Plot-60, Gareeb-e-Nawaz Avenue, Sector-13,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01787-660055,Dental Clinic & Dentists
LASER DENTAL,https://www.bdtradeinfo.com/company/laser-dental-50897,"Plot-60, Gareeb-e-Nawaz Avenue, Sector-13,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01787-660055,Dental Clinic & Dentists
Laser Medical Center (Dhanmondi Branch),https://www.bdtradeinfo.com/company/laser-medical-center-dhanmondi-branch-48937,"15 Bir Uttam M.A. Rob Road, Shimanto Square (Rifles Square), Ground Floor, Road - 2, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9650893, 9650894, 01727-001199, 01915-758449",Slimming Centres
Laser Medical Center (Gulshan Branch),https://www.bdtradeinfo.com/company/laser-medical-center-gulshan-branch-48938,"121/C, Gulshan Avenue, 3rd Floor, (Opposite to Pink City) Gulshan - 2,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9853314, 8835554, 01711-660938, 01914-891017",Slimming Centres
Laser Medical Center (Uttara Branch),https://www.bdtradeinfo.com/company/laser-medical-center-uttara-branch-48941,"Hamid Plaza 300/5/A/1, Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9676191, 01711-548726",Musical Instruments Distributors & Sellers
Laser Smile Dental & Implant Center,https://www.bdtradeinfo.com/company/laser-smile-dental-implant-center-39452,"3/1, Sky View, Henolux Centre,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+8801753-978781,Undefined
Laser Vision Ltd.,https://www.bdtradeinfo.com/company/laser-vision-ltd-38776,"Hamid Plaza 300/5/A/1, Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9676191, 01711-548726",Musical Instruments Distributors & Sellers
LASER WORLD,https://www.bdtradeinfo.com/company/laser-world-50225,"3/1, Sky View, Henolux Centre,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+8801753-978781,Undefined
LaserGlow Derma & Dental Aesthetics,https://www.bdtradeinfo.com/company/laserglow-derma-dental-aesthetics-46772,"Green Square Flat: 5C, House No. # 1/B Road No. # 08, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-01860-000015, 01819-278299",Laser Dental Treatment
Last Newsbd.com,https://www.bdtradeinfo.com/company/last-newsbdcom-42085,"Baitul Khair Tower (11th Floor), 48/1-B Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01551-317816, 01552-317816, 01819– 222262",News Magazine Fortnightly
Latest Office Machines Ltd,https://www.bdtradeinfo.com/company/latest-office-machines-ltd-15828,"Shop # 410, Hazi Habibull Super Market, New Jeurine, Postagola,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7413825,"Optical Frame & Lenses, Optical Stores"
Latest Optics & Watch,https://www.bdtradeinfo.com/company/latest-optics-watch-25126,"Shop # 410, Hazi Habibull Super Market, New Jeurine, Postagola,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7413825,"Optical Frame & Lenses, Optical Stores"
Latest Service Center,https://www.bdtradeinfo.com/company/latest-service-center-50061,"71, Lutfur Rahman Lane, Suritola,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7113343,Pipes & Tubes
Latif & Sons,https://www.bdtradeinfo.com/company/latif-sons-35696,"71, Lutfur Rahman Lane, Suritola,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7113343,Pipes & Tubes
Latif Khan & Associates,https://www.bdtradeinfo.com/company/latif-khan-associates-42011,"123/125, New Kakrail Road, Mouban Super Market (1st Floor), Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-02-9349710, 9362491, 01819-225052",Lawyers
Latif Real Estate Ltd.,https://www.bdtradeinfo.com/company/latif-real-estate-ltd-50935,"Plot # 11/12, Road # 2, Mansurabad R/A, Adabor,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9129352, 8130185, 8157443",Real Estate Agents
