Company Name,URL,Address,Phone,Business Type
E.S. Surgical,https://www.bdtradeinfo.com/company/es-surgical-50267,"Shop-308, (2nd Floor), B.M.A Bhaban, 15/2 Topkhana Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9575599, 01720-039712, 01745-774338",Scientific Equipment / Instruments / Products
Eagle Empire Pacific Limited,https://www.bdtradeinfo.com/company/eagle-empire-pacific-limited-45283,"Haque Chamber, 89/2, West Panthapath, Suit # 11 C&D,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9146098, 01711-545555",Computer Sales & Distributor
E.S. Surgical,https://www.bdtradeinfo.com/company/es-surgical-41155,"Malik Shomiti Building (2nd Fl.), Gabtoli, Mirpur,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-02-9011142, 01779-493141",Coach Services (Ac & Non Ac)
Eagle Paribahan (Coun. # 15),https://www.bdtradeinfo.com/company/eagle-paribahan-coun-15-20393,"236 Malibagh, Mouchak,                                                                                                       Dhaka,                                                                                                       Bangladesh",+880-2-9345804,Coach Services (Ac & Non Ac)
Eagle Paribahan Dhaka Office,https://www.bdtradeinfo.com/company/eagle-paribahan-dhaka-office-20382,"Malik Shomiti Building (2nd Fl.), Gabtoli, Mirpur,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+880-2-02-9011142, 01779-493141",Coach Services (Ac & Non Ac)
Eaji Cosmatics Ltd,https://www.bdtradeinfo.com/company/eaji-cosmatics-ltd-28200,"18 Bangabandhu National Stadium,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556686, 01730-087005",Electrical Goods Dealers & Sellers
Eaquire Electronica Ltd.,https://www.bdtradeinfo.com/company/eaquire-electronica-ltd-39602,"52 New Eskaton Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88 01552-552783,  01817-539969",Hearing Aid
Ealines Corporation Ltd.,https://www.bdtradeinfo.com/company/ealines-corporation-ltd-45284,"House no. 438 (2nd Floor), Road-7, Baridhara DOHS,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-8410865, 01772-157417",Computer Sales & Distributor
Eaquire Electronics Ltd.,https://www.bdtradeinfo.com/company/eaquire-electronics-ltd-34539,"18 Bangabandhu National Stadium,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556686, 01730-087005",Electrical Goods Dealers & Sellers
Ear Care & Hearing Aid Center Ltd.,https://www.bdtradeinfo.com/company/ear-care-hearing-aid-center-ltd-48868,"52 New Eskaton Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88 01552-552783,  01817-539969",Hearing Aid
Earth Corporation,https://www.bdtradeinfo.com/company/earth-corporation-42151,"Malek Mansion (6th Floor) 128 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01614-564848, 01711-564848",Flour Mill Machinery
Earth Mover,https://www.bdtradeinfo.com/company/earth-mover-38841,"1/8, Block-G, Kazi Nazrul Islam Road, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+88-02-8100506, 8100507, 8100508, 810050901713035964, 01973035964",Manpower Recruiting Agency
Earthee Wear Ltd,https://www.bdtradeinfo.com/company/earthee-wear-ltd-46269,"House no # 01, Road no # 09, Block # A, Mirpur #12,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+880-2-8023139,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Easel Overseas Ltd.,https://www.bdtradeinfo.com/company/easel-overseas-ltd-43548,"1/8, Block-G, Kazi Nazrul Islam Road, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+88-02-8100506, 8100507, 8100508, 810050901713035964, 01973035964",Manpower Recruiting Agency
East Asia Enterprises,https://www.bdtradeinfo.com/company/east-asia-enterprises-25903,"Amina Bhaban, 5th Floor, H-86, New Airport Road, Kakoli,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-8814763, 9894043, 01977-029758",Manpower Recruiting Agency
East Bengal,https://www.bdtradeinfo.com/company/east-bengal-21059,"House # 153, Road # 4, New DOHS, Mohakhali,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9888755, 01711-567279",Commission Agents
East Bengal Overseas,https://www.bdtradeinfo.com/company/east-bengal-overseas-43549,"Amina Bhaban, 5th Floor, H-86, New Airport Road, Kakoli,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-8814763, 9894043, 01977-029758",Manpower Recruiting Agency
East Coast Group,https://www.bdtradeinfo.com/company/east-coast-group-17350,"Al Razi Complex, 3/1/D, 6th Floor, Suite D-605, 166-167 Shaheed Sayed Nazrul Islam Avenue, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9551475, 01914-151680",Travel Agencies (Air Ticketing & others)
East Coast Group,https://www.bdtradeinfo.com/company/east-coast-group-32170,"52/1, New Eskaton Road, Hasan Holding (9th floor),                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8359881, 9360658",Chemicals
East West Air,https://www.bdtradeinfo.com/company/east-west-air-40821,"Al-Razi Complex (6th floor), 167, Shaheed Syed Nazrul Islam Sharoni, 3/1/D, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9551475, 01914-151680",Hajj & Umrah Agents / Package Providers
East West Air,https://www.bdtradeinfo.com/company/east-west-air-42124,"Al Razi Complex, 3/1/D, 6th Floor, Suite D-605, 166-167 Shaheed Sayed Nazrul Islam Avenue, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9551475, 01914-151680",Travel Agencies (Air Ticketing & others)
East West Chemicals Ltd.,https://www.bdtradeinfo.com/company/east-west-chemicals-ltd-31046,"52/1, New Eskaton Road, Hasan Holding (9th floor),                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8359881, 9360658",Chemicals
East West Human Resource Center Ltd.,https://www.bdtradeinfo.com/company/east-west-human-resource-center-ltd-43550,"2/B, Rupsha Tower, 7 Kemal Ataturk Avenue,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9822079, 9822080, 01919-911124",Manpower Recruiting Agency
East West International School,https://www.bdtradeinfo.com/company/east-west-international-school-13931,"291, Inner Circular Road, 7th Floor, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7193930, 01975-669195, 01715-669195",Manpower Recruiting Agency
East West Nursing College & Institute,https://www.bdtradeinfo.com/company/east-west-nursing-college-institute-42775,"Aichi Nagar, JBCS Sarani, Horirampur, Turag,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-02-8981678, 8982123, 01712-010787, 01714-796460, 01771-544908",College
East West Paradise,https://www.bdtradeinfo.com/company/east-west-paradise-43551,"291, Inner Circular Road, 7th Floor, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7193930, 01975-669195, 01715-669195",Manpower Recruiting Agency
East West Trade Linkers,https://www.bdtradeinfo.com/company/east-west-trade-linkers-43552,"17, S. M Maleh Road, Tanbazar,                                                                                                       Narayanganj,                                                                                                       Bangladesh",+880-2-9567624,Knit Wears Manufacturers & Exporters [ Knit Garments ]
East West University Library,https://www.bdtradeinfo.com/company/east-west-university-library-40767,"Aftab Nagar Main Road,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-02-09666775577,Library
East-West Comodities (Pvt) Ltd,https://www.bdtradeinfo.com/company/east-west-comodities-pvt-ltd-46270,"17, S. M Maleh Road, Tanbazar,                                                                                                       Narayanganj,                                                                                                       Bangladesh",+880-2-9567624,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Eastern Arzoo (Mep Group),https://www.bdtradeinfo.com/company/eastern-arzoo-mep-group-41733,"126, Motijheel Commercial Area,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01781-400122 , 01719-056777","Battery Manufacturers, Assemblers & Distributors"
Eastern Bank Limited,https://www.bdtradeinfo.com/company/eastern-bank-limited-37227,"Hotel Nurani Building, 1st Floor, 1, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7191955, 7194542, 9113926, 01817-003943",Manpower Recruiting Agency
Eastern Bank Ltd,https://www.bdtradeinfo.com/company/eastern-bank-ltd-31636,"100 Gulshan Avenue,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-09666777325,Bank
Eastern Batteries Ltd.,https://www.bdtradeinfo.com/company/eastern-batteries-ltd-18743,"126, Motijheel Commercial Area,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01781-400122 , 01719-056777","Battery Manufacturers, Assemblers & Distributors"
Eastern Bay Bangladesh,https://www.bdtradeinfo.com/company/eastern-bay-bangladesh-43553,"Hotel Nurani Building, 1st Floor, 1, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7191955, 7194542, 9113926, 01817-003943",Manpower Recruiting Agency
Eastern Buisness Associate Ltd.,https://www.bdtradeinfo.com/company/eastern-buisness-associate-ltd-43554,"Suite No.-7-B, Saiham Sky View Tower, 45, Bijoynagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8391658, 01920-245124",Manpower Recruiting Agency
Eastern Cables Ltd,https://www.bdtradeinfo.com/company/eastern-cables-ltd-14095,"BSEC Bhaban (Ground Floor), 102, Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-8120301, 01716-647078",Electrical Cables Manufacturers & Distributors
Eastern Cables Ltd,https://www.bdtradeinfo.com/company/eastern-cables-ltd-25947,"BSEC Bhaban (Ground Floor), 102, Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-8120301, 01716-647078",Electrical Insulation Materials
Eastern Cables Ltd,https://www.bdtradeinfo.com/company/eastern-cables-ltd-48333,"BSEC Bhaban (Ground Floor), 102, Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-8120301, 01716-647078",Electrical Cables Manufacturers & Distributors
Eastern Capital Ltd.,https://www.bdtradeinfo.com/company/eastern-capital-ltd-44590,"333, Asadgonj Chittagong,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+88-031-610038, 610883, 634647, 01713-162716",Paint Manufacturers
Eastern Cement Industries Ltd.,https://www.bdtradeinfo.com/company/eastern-cement-industries-ltd-28329,"Walsow Tower (2nd Floor), 21 Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9665338-39,"Cement Manufacturers, Distributors & Exporters"
Eastern Chemical Works Ltd.(Olympic Paint),https://www.bdtradeinfo.com/company/eastern-chemical-works-ltdolympic-paint-42888,"333, Asadgonj Chittagong,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+88-031-610038, 610883, 634647, 01713-162716",Paint Manufacturers
Eastern Computer Co. (Head office),https://www.bdtradeinfo.com/company/eastern-computer-co-head-office-23588,"Tropicana Tower (13th Floor), 45, Topkhana Road, Purana Paltan Moor Ramna,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556925, 01712-255830","Electronic Equipment, Manufacturers & Assemblers"
Eastern Developers Ltd.,https://www.bdtradeinfo.com/company/eastern-developers-ltd-39752,"1/B, Dhaka-Narayanganj Road, Shyampur Industrial Area,                                                                                                       Dhaka- 1204,                                                                                                       Bangladesh","+880-2-9667193, 01715-069659, 01975-069659",Boat (Engine & Bulkhead)
Eastern Electric Company,https://www.bdtradeinfo.com/company/eastern-electric-company-38091,"Tropicana Tower (13th Floor), Suite F-13 45, Topkhana Road, Purana Paltan Moor Ramna,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9556902, 01712-255830, 01723-757028",Electrical Industry
Eastern Electric Company,https://www.bdtradeinfo.com/company/eastern-electric-company-44659,"Tropicana Tower (13th Floor), 45, Topkhana Road, Purana Paltan Moor Ramna,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556925, 01712-255830","Electronic Equipment, Manufacturers & Assemblers"
Eastern Fibreglass Company,https://www.bdtradeinfo.com/company/eastern-fibreglass-company-48720,"1/B, Dhaka-Narayanganj Road, Shyampur Industrial Area,                                                                                                       Dhaka- 1204,                                                                                                       Bangladesh","+880-2-9667193, 01715-069659, 01975-069659",Boat (Engine & Bulkhead)
Eastern Hardware Store,https://www.bdtradeinfo.com/company/eastern-hardware-store-21067,"7/3, Block # A, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-8128918, 9139790, 01552-377264, 01714-082519",Hospital
Eastern Hareware Mart,https://www.bdtradeinfo.com/company/eastern-hareware-mart-30853,"96/97, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7115404, 7112704",Hardware & Machinery
Eastern Hospital & Research Centre,https://www.bdtradeinfo.com/company/eastern-hospital-research-centre-33310,"7/3, Block # A, Lalmatia,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-8128918, 9139790, 01552-377264, 01714-082519",Hospital
Eastern Hardware Mart,https://www.bdtradeinfo.com/company/eastern-hardware-mart-22238,"59/B, Kamal Ataturk Avenue, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-55033669,Real Estate Firms / Developers
Eastern House,https://www.bdtradeinfo.com/company/eastern-house-17058,"39, Kazi Bhaban (4th Floor), New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9667879, 01718-335197, 01711-165947, 01724-139563, 01711-165985, 01936-007501","Electronic Goods Importers, Distributors, Sellers & Suppliers"
Eastern Housing Ltd.,https://www.bdtradeinfo.com/company/eastern-housing-ltd-18730,"59/B, Kamal Ataturk Avenue, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-55033669,Real Estate Firms / Developers
Eastern Information Technology Pvt. Ltd.,https://www.bdtradeinfo.com/company/eastern-information-technology-pvt-ltd-47708,"39, Kazi Bhaban (4th Floor), New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9667879, 01718-335197, 01711-165947, 01724-139563, 01711-165985, 01936-007501","Electronic Goods Importers, Distributors, Sellers & Suppliers"
Eastern Meter Industries Ltd.,https://www.bdtradeinfo.com/company/eastern-meter-industries-ltd-35498,"Dhaka- 1205,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Eastern Insurance Company Ltd.,https://www.bdtradeinfo.com/company/eastern-insurance-company-ltd-37277,"Shop No.: 5/46-47, Eastern Plaza (4th Floor) Besides Uttara Bank Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01301-774522,Mobile Telephone Set Dealers & Sellers
Eastern Mollika,https://www.bdtradeinfo.com/company/eastern-mollika-47518,"Dhaka- 1205,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Eastern Mobile,https://www.bdtradeinfo.com/company/eastern-mobile-50209,"Shop No.: 5/46-47, Eastern Plaza (4th Floor) Besides Uttara Bank Sonargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01301-774522,Mobile Telephone Set Dealers & Sellers
EASTERN MOBILE,https://www.bdtradeinfo.com/company/eastern-mobile-49911,"32 Agrabad, NIB House C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-711690, 726537, 723712",Tyre & Tubes
Eastern Motors Ltd.,https://www.bdtradeinfo.com/company/eastern-motors-ltd-36544,"32 Agrabad, NIB House C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-711690, 726537, 723712",Tyre & Tubes
Eastern Motors Ltd.,https://www.bdtradeinfo.com/company/eastern-motors-ltd-31423,"H-79/F, New Airport Road, 1st Floor, Chairmanbari,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9886238, 8818940, 8821801",Manpower Recruiting Agency
Eastern Plaza,https://www.bdtradeinfo.com/company/eastern-plaza-47450,"Sayed Grand Center, 7th Floor, Suite No. 802, Plot No. 89, Road No. 28, Sector 7, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-02-8958975, 8957579, 8363556, 01726-968938",Manpower Recruiting Agency
Eastern Overseas,https://www.bdtradeinfo.com/company/eastern-overseas-43555,"H-79/F, New Airport Road, 1st Floor, Chairmanbari,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9886238, 8818940, 8821801",Manpower Recruiting Agency
Eastern Paper House,https://www.bdtradeinfo.com/company/eastern-paper-house-25795,"70, Biruttam C.R. Datta Road, Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9615752, 9670315, 9670346, 01711-633234",Co-operative Society
Eastern Resource Management Services Ltd.,https://www.bdtradeinfo.com/company/eastern-resource-management-services-ltd-43556,"Sayed Grand Center, 7th Floor, Suite No. 802, Plot No. 89, Road No. 28, Sector 7, Uttara Model Town,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-02-8958975, 8957579, 8363556, 01726-968938",Manpower Recruiting Agency
Eastern Plaza Shop Owners Co-operative Soceity Ltd.,https://www.bdtradeinfo.com/company/eastern-plaza-shop-owners-co-operative-soceity-ltd-43767,"70, Biruttam C.R. Datta Road, Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9615752, 9670315, 9670346, 01711-633234",Co-operative Society
Eastern Steel Agency,https://www.bdtradeinfo.com/company/eastern-steel-agency-25841,"5/78 & 87, Eastern Plaza (4th Floor) Soargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01731-944270,Mobile Phone Repair Shop
Eastern Steel Agency.,https://www.bdtradeinfo.com/company/eastern-steel-agency-41188,"56, Puranapaltan (Ground floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01552-921266,Money Changer [ Exchanger ]
Eastern Technologies,https://www.bdtradeinfo.com/company/eastern-technologies-50768,"5/78 & 87, Eastern Plaza (4th Floor) Soargaon Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01731-944270,Mobile Phone Repair Shop
Eastern Union Money Changing,https://www.bdtradeinfo.com/company/eastern-union-money-changing-31326,"56, Puranapaltan (Ground floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01552-921266,Money Changer [ Exchanger ]
Eastland Insurance Co. Ltd.,https://www.bdtradeinfo.com/company/eastland-insurance-co-ltd-19374,"Elite House (3rd & 5th floor), 54, Motijheel C/A,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+880-2-9586342,Garments Machinery
Eastfield Holdings Ltd.,https://www.bdtradeinfo.com/company/eastfield-holdings-ltd-48572,"House # 93, Susrawardy Avenue,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8611448, 8615713, 8618174, 9665946",Cosmetics & Beauty Products
Eastman Technocarfts Ltd.,https://www.bdtradeinfo.com/company/eastman-technocarfts-ltd-32598,"Elite House (3rd & 5th floor), 54, Motijheel C/A,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+880-2-9586342,Garments Machinery
Eastland Elect. co. (Pvt ) Ltd,https://www.bdtradeinfo.com/company/eastland-elect-co-pvt-ltd-27227,"House # 93, Susrawardy Avenue,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8611448, 8615713, 8618174, 9665946",Cosmetics & Beauty Products
Eastland Network,https://www.bdtradeinfo.com/company/eastland-network-43557,"City Center"" (11th Floor), 90/A Matijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9586342,"Fabrics Manufacturers (Industries), Suppliers & Showroom"
Eastmant Technocarfs Ltd.,https://www.bdtradeinfo.com/company/eastmant-technocarfs-ltd-29237,"City Center"" (11th Floor), 90/A Matijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9586342,"Fabrics Manufacturers (Industries), Suppliers & Showroom"
Eastman Technocrafts Ltd.,https://www.bdtradeinfo.com/company/eastman-technocrafts-ltd-40759,"House-28, Road-02, Block-H, Mirpur-02,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01744-334342,Real Estate Firms / Developers
Easy Consulting Firm,https://www.bdtradeinfo.com/company/easy-consulting-firm-51723,"House-28, Road-02, Block-H, Mirpur-02,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01744-334342,Real Estate Firms / Developers
Easy Cook Food Processing,https://www.bdtradeinfo.com/company/easy-cook-food-processing-41676,"Shop No.382/ Lift 2 (2nd Floor) Motaleb Plaza,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01738-708238,Mobile Phone Repair Shop
Easy Fly Express,https://www.bdtradeinfo.com/company/easy-fly-express-42975,"77, Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01711-277395, 01817-202253",Courier Services
EASY Mobile,https://www.bdtradeinfo.com/company/easy-mobile-51713,"Shop No.382/ Lift 2 (2nd Floor) Motaleb Plaza,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01738-708238,Mobile Phone Repair Shop
