Company Name,URL,Address,Phone,Business Type
R.K Telecom,https://www.bdtradeinfo.com/company/rk-telecom-50778,,,
R.K. Chemicals,https://www.bdtradeinfo.com/company/rk-chemicals-24660,,,
R.B. Group of Companies Ltd.,https://www.bdtradeinfo.com/company/rb-group-of-companies-ltd-39241,"177, Shaheed Syed Nazrul Islam Sharani, Mahatab Center, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9361380, 01717-048176, 01812-828877",Car Decoration
R.K. Electronics,https://www.bdtradeinfo.com/company/rk-electronics-43745,"28 Dilkusha C/A (11th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9552244, 9559770",Jute Mills / Industries / Spinners
R.K. Auto Accessories,https://www.bdtradeinfo.com/company/rk-auto-accessories-46887,"177, Shaheed Syed Nazrul Islam Sharani, Mahatab Center, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9361380, 01717-048176, 01812-828877",Car Decoration
R.K. Jute Mills Ltd.,https://www.bdtradeinfo.com/company/rk-jute-mills-ltd-22394,"28 Dilkusha C/A (11th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9552244, 9559770",Jute Mills / Industries / Spinners
R.K. Surgical & Science,https://www.bdtradeinfo.com/company/rk-surgical-science-27444,"Shop No. 7/A, (1st Floor), 122-123, New Eskaton Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01766-073342,Motorcycle Parts & Accessories
R.K. Trading Corporation,https://www.bdtradeinfo.com/company/rk-trading-corporation-51776,"Shop No. 7/A, (1st Floor), 122-123, New Eskaton Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01766-073342,Motorcycle Parts & Accessories
R.K. Enterprise,https://www.bdtradeinfo.com/company/rk-enterprise-40331,"Koshai Bari Market, Kadamtoli Mor Bandha Dakpara Highway Road Jinjira,                                                                                                       Dhaka- 1310,                                                                                                       Bangladesh","+88-01720-269240, 01873-044600",Fiberglass Products Manufacturers
R.M Enterprise,https://www.bdtradeinfo.com/company/rm-enterprise-51233,"Koshai Bari Market, Kadamtoli Mor Bandha Dakpara Highway Road Jinjira,                                                                                                       Dhaka- 1310,                                                                                                       Bangladesh","+88-01720-269240, 01873-044600",Fiberglass Products Manufacturers
R.M. Dental Supply,https://www.bdtradeinfo.com/company/rm-dental-supply-50506,"Plot 36, Sector 4, Export Processing Zone,                                                                                                       Chittagong- 4223,                                                                                                       Bangladesh","+880-31-031740083, 741643, 741562, 800783",Companies of EPZ
R.M.J Computer Solutions,https://www.bdtradeinfo.com/company/rmj-computer-solutions-45788,"Kishoreganj,                                                                                                       Bangladesh",+88-0941-61776,Hospital
R.M. Interlining Ltd.,https://www.bdtradeinfo.com/company/rm-interlining-ltd-17575,"Plot 36, Sector 4, Export Processing Zone,                                                                                                       Chittagong- 4223,                                                                                                       Bangladesh","+880-31-031740083, 741643, 741562, 800783",Companies of EPZ
"R.M.O, Sadar Hospital , Kishoreganj",https://www.bdtradeinfo.com/company/rmo-sadar-hospital-kishoreganj-37877,"Kishoreganj,                                                                                                       Bangladesh",+88-0941-61776,Hospital
R.N. Corporation,https://www.bdtradeinfo.com/company/rn-corporation-32738,"107 Nawabpur Modina Arzu Complez (1st Floor),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9573694, 01712-577504",Electric Power Line Equipment
R.M.P. Manufacturer (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/rmp-manufacturer-pvt-ltd-39980,"30 Ring Road, Shaymoli,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh",+880-2-8125418,Garments & Hosiery Whole Sellers
R.P.S. Corporation,https://www.bdtradeinfo.com/company/rps-corporation-47873,"107 Nawabpur Modina Arzu Complez (1st Floor),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9573694, 01712-577504",Electric Power Line Equipment
R.R. Electric Industries,https://www.bdtradeinfo.com/company/rr-electric-industries-39609,"Shahnewaz Bhaban, 9/C Motijheel C/A (2nd floor), Room # 2,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9567393, 9567110",Money Changer [ Exchanger ]
R.N. Sweaters Ltd.,https://www.bdtradeinfo.com/company/rn-sweaters-ltd-22026,"30 Ring Road, Shaymoli,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh",+880-2-8125418,Garments & Hosiery Whole Sellers
R.R. International Money Exchange,https://www.bdtradeinfo.com/company/rr-international-money-exchange-20528,"Shahnewaz Bhaban, 9/C Motijheel C/A (2nd floor), Room # 2,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9567393, 9567110",Money Changer [ Exchanger ]
R.S Enterprise,https://www.bdtradeinfo.com/company/rs-enterprise-37977,"Suite-F, Motalib Tower (1st Floor) 8/2 Paribagh, Hatirpool, Shahbagh,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9670261, 01818-920174, 01839-961145","Exporter, Importer & Indentor (Multi Products)"
R.R. Sweaters Ltd,https://www.bdtradeinfo.com/company/rr-sweaters-ltd-11137,"205, Senpara Parbota, Begum Rokeya Sarani,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9006226, 9014569, 8888892-3",Sweater Industries & Exporters
R.S Computer,https://www.bdtradeinfo.com/company/rs-computer-49420,"99, Kazi Nazrul Islam Avenue (9th Floor), Kawran Bazar,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-8189034, 01817-533166",Scientific Equipment / Instruments / Products
R.R. Sweaters Ltd,https://www.bdtradeinfo.com/company/rr-sweaters-ltd-14991,"205, Senpara Parbota, Begum Rokeya Sarani,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9006226, 9014569, 8888892-3",Sweater Industries & Exporters
R.S Micromedia International,https://www.bdtradeinfo.com/company/rs-micromedia-international-39863,"99, Kazi Nazrul Islam Avenue (9th Floor), Kawran Bazar,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-8189034, 01817-533166",Scientific Equipment / Instruments / Products
R.S Micromedia International,https://www.bdtradeinfo.com/company/rs-micromedia-international-51745,"99, Kazi Nazrul Isalm Avenue Dhaka Trade Centre (9th Floor), Kawran Bazar,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+88-01911-045775,"Medicine Importers, Exporters & Distributors"
R.s. Computer System,https://www.bdtradeinfo.com/company/rs-computer-system-45789,"26, Madanpaul Lane, Zinnat Market, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7114893, 7110618",CNG Conversion Centers
R.S. Impex,https://www.bdtradeinfo.com/company/rs-impex-31941,"26, Madanpal Lane, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-27114893, 9564865, 01711-531387",Agricultural Machinery & Equipment
R.S. Machinereis,https://www.bdtradeinfo.com/company/rs-machinereis-35116,"26, Madanpaul Lane, Zinnat Market, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7114893, 7110618",CNG Conversion Centers
R.S. Machineries,https://www.bdtradeinfo.com/company/rs-machineries-27780,"77, Motijheel C/A, 1st Floor,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-9565418,Paper Manufacturers
R.S. Machineries,https://www.bdtradeinfo.com/company/rs-machineries-39986,"26, Madanpal Lane, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-27114893, 9564865, 01711-531387",Agricultural Machinery & Equipment
R.S. Paper Mills (Pvt) Ltd,https://www.bdtradeinfo.com/company/rs-paper-mills-pvt-ltd-38069,"77, Motijheel C/A, 1st Floor,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-9565418,Paper Manufacturers
R.S. Paper Mills (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/rs-paper-mills-pvt-ltd-25460,"77 Motijheel C/a (1st floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9565418,Paper Manufacturers
R.S. Refrigeration Co.,https://www.bdtradeinfo.com/company/rs-refrigeration-co-39233,"32, Hatkhola Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-7175921, 7175921",Scientific Equipment / Instruments / Products
R.S. Rubber (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/rs-rubber-pvt-ltd-41051,"4/38, Eastern Plus Bcs Laptop Bazar, Level-4, Eastern Plus, 145 Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8156857, 01552-447957",Computer Sales & Distributor
R.S. Scientific & Surgical Mart,https://www.bdtradeinfo.com/company/rs-scientific-surgical-mart-33487,"32, Hatkhola Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-7175921, 7175921",Scientific Equipment / Instruments / Products
R.s. Technology,https://www.bdtradeinfo.com/company/rs-technology-45790,"4/38, Eastern Plus Bcs Laptop Bazar, Level-4, Eastern Plus, 145 Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-8156857, 01552-447957",Computer Sales & Distributor
R.S. Tours & Travels,https://www.bdtradeinfo.com/company/rs-tours-travels-47963,"house- 30/A, Lift-3, Road- 4, Sector- 3, Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-01798-817943, 01782-026882",Travel Agencies (Air Ticketing & others)
R.S.S Thred & Accessories,https://www.bdtradeinfo.com/company/rss-thred-accessories-34447,"112 Green Road, Shajeda Mansion (2nd Floor),                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-9111850, 01911-281285",Dental Clinic & Dentists
R.T.N Knitting Ltd.,https://www.bdtradeinfo.com/company/rtn-knitting-ltd-46961,"House No- 30, Road No- 4, Block-C,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9861166, 9861199, 9861565, 9890856, 8810683, 8813462, 8813463",Manpower Recruiting Agency
Rabbani Dental Surgery,https://www.bdtradeinfo.com/company/rabbani-dental-surgery-40283,"112 Green Road, Shajeda Mansion (2nd Floor),                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-9111850, 01911-281285",Dental Clinic & Dentists
Rabbani Trading & Co. Ltd.,https://www.bdtradeinfo.com/company/rabbani-trading-co-ltd-39261,"House - 30, Road - 4, Block - C, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-9861166, 01711- 564889",Management Consultants
Rabbi International,https://www.bdtradeinfo.com/company/rabbi-international-31942,"House No- 30, Road No- 4, Block-C,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9861166, 9861199, 9861565, 9890856, 8810683, 8813462, 8813463",Manpower Recruiting Agency
Rabbi International Limited,https://www.bdtradeinfo.com/company/rabbi-international-limited-11490,"House - 30, Road - 4, Block - C, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-9861166, 01711- 564889",Management Consultants
Rabby Enterprise,https://www.bdtradeinfo.com/company/rabby-enterprise-46962,"Faidabad(Maddha Para), Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+880-2-8963068,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Rabeda Textile Mills Limited,https://www.bdtradeinfo.com/company/rabeda-textile-mills-limited-40630,"55 Babupura Market, Nilkhet,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01675-954476, 01820-098902","Book Publishers, Distributors & Shops"
Rabet Al Hassan Textile (Pvt) Ltd,https://www.bdtradeinfo.com/company/rabet-al-hassan-textile-pvt-ltd-40239,"218, Shahera Tropical Centre, Level 08, Room 02, 11, New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9634470, 9667518, 01777-516533","Exporter, Importer & Indentor (Multi Products)"
Rabeya Book House,https://www.bdtradeinfo.com/company/rabeya-book-house-40785,"55 Babupura Market, Nilkhet,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01675-954476, 01820-098902","Book Publishers, Distributors & Shops"
Rabeya Enterprise,https://www.bdtradeinfo.com/company/rabeya-enterprise-38122,"218, Shahera Tropical Centre, Level 08, Room 02, 11, New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-02-9634470, 9667518, 01777-516533","Exporter, Importer & Indentor (Multi Products)"
Rabeya Enterprise,https://www.bdtradeinfo.com/company/rabeya-enterprise-51396,"R. K Tower (7th Floor), 86, Bir Uttam C.R. Datta Raod,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01865-051336,Textile Chemicals Importers & Suppliers
Rabi Apparels,https://www.bdtradeinfo.com/company/rabi-apparels-46963,"Shop # 13/1, Road # 5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-9660135,Cosmetics & Beauty Products
Rachana,https://www.bdtradeinfo.com/company/rachana-34856,"Shop # 13/1, Road # 5, Dhanmondi R/A,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-9660135,Cosmetics & Beauty Products
Rabi Fashion,https://www.bdtradeinfo.com/company/rabi-fashion-46964,"32 Sultan Ahmad Plaza, Purana Palton,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9561582,Restaurant (Mobile)
Radhuni Restaurant,https://www.bdtradeinfo.com/company/radhuni-restaurant-26547,"32 Sultan Ahmad Plaza, Purana Palton,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9561582,Restaurant (Mobile)
Rachna Overseas (Bd) Private Ltd.,https://www.bdtradeinfo.com/company/rachna-overseas-bd-private-ltd-45791,"House # 521, Road #10, Baridhara Dohs,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-7701933, 7701934",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Radial International Ltd.,https://www.bdtradeinfo.com/company/radial-international-ltd-46966,"House # 109, Road # 13, Block # E, Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-8816113, 9880483, 8812093, 8829371, 8814696-7",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Radial International Ltd (Unit-2),https://www.bdtradeinfo.com/company/radial-international-ltd-unit-2-46965,"House # 521, Road #10, Baridhara Dohs,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-7701933, 7701934",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Radiance Computers,https://www.bdtradeinfo.com/company/radiance-computers-45792,"7/32, Gulistan Shopping Complex, 2 B. B. Avenue, Gulistan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9586273, 01911-408158, 01552-304064",Power Tillers & Tractors
Radiant Power,https://www.bdtradeinfo.com/company/radiant-power-41648,"7/32, Gulistan Shopping Complex, 2 B. B. Avenue, Gulistan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9586273, 01911-408158, 01552-304064",Power Tillers & Tractors
Radiance Knitwears Ltd.,https://www.bdtradeinfo.com/company/radiance-knitwears-ltd-46967,"Flat A8, House 55 Road 8, Block D, Niketon,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-01819-270323,Clearing & Forwarding Agents (C & F agent / CNF Agent)
Radii.,https://www.bdtradeinfo.com/company/radii-45793,"Silver Tower (12th Floor), 52 Gulshan Avenue Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9886800, 01715-663639",Radio Station
Radical Design Ltd,https://www.bdtradeinfo.com/company/radical-design-ltd-46968,"Kutubail, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-9130182,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Radiant Shipping Limited,https://www.bdtradeinfo.com/company/radiant-shipping-limited-50890,"Flat A8, House 55 Road 8, Block D, Niketon,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-01819-270323,Clearing & Forwarding Agents (C & F agent / CNF Agent)
Radio aamar 88.4 FM (Uniwave Broadcasting Company Limited),https://www.bdtradeinfo.com/company/radio-aamar-884-fm-uniwave-broadcasting-company-limited-35546,"Silver Tower (12th Floor), 52 Gulshan Avenue Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9886800, 01715-663639",Radio Station
