Company Name,URL,Address,Phone,Business Type
Z.R. Estate (Pvt.) Ltd,https://www.bdtradeinfo.com/company/zr-estate-pvt-ltd-27694,"5, Outer Circular Road, Raharbagh,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9349720, 9330732",Poultry Firm
Zaara Fashions Mall Ltd.,https://www.bdtradeinfo.com/company/zaara-fashions-mall-ltd-40676,"Haque Plaza, House 07, Road 14, Gulshan 1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+88-02-9888039, 01711-537260",Fashion House
Zaara's Beauty Lounge,https://www.bdtradeinfo.com/company/zaaras-beauty-lounge-49687,"House No -35, Level -6, Ahmed and Kazi Tower, Road No-2, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-9665002,Beauty Parlour
Zaarins Creation– Your Online Clothing (Brand),https://www.bdtradeinfo.com/company/zaarins-creation-your-online-clothing-brand-50841,"Flat- B2. 5th floor. House no -14.Rupayan Grand. Rupayan City,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01613-239091,Cloth Stores
Z. Lines Limited,https://www.bdtradeinfo.com/company/z-lines-limited-26584,"127, Motijheel C/A, 1st Floor,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9564927, 9569845, 9554039, 9110242, 01711-536783",Manpower Recruiting Agency
Z. Lines Ltd.,https://www.bdtradeinfo.com/company/z-lines-ltd-44313,"127, Motijheel C/A, 1st Floor,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9564927, 9569845, 9554039, 9110242, 01711-536783",Manpower Recruiting Agency
Zaas Computer Network,https://www.bdtradeinfo.com/company/zaas-computer-network-46138,"B.s. Bhaban (1st Floor), Suit# 113, 75-76 Laboratory Road (New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01711-625347,Computer Sales & Distributor
Z & Z Associates,https://www.bdtradeinfo.com/company/z-z-associates-45954,"Sama Office Complex (4th Floor), 66/A, Naya Paltan, VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8316539, 9347029, 9355337, 01927-093210, 01775-573100",Manpower Recruiting Agency
Zabina Enterprise Ltd.,https://www.bdtradeinfo.com/company/zabina-enterprise-ltd-40357,"95/4, Hornath Gosh Road,                                                                                                       Dhaka- 1211,                                                                                                       Bangladesh","+88-02-9634484, 9634458, 01711-521160","Lozenge, Toffee, Chocolate & Candy Manufacturers & Suppliers"
Z.H. Chowdhury & Sons,https://www.bdtradeinfo.com/company/zh-chowdhury-sons-44314,"Sama Office Complex (4th Floor), 66/A, Naya Paltan, VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8316539, 9347029, 9355337, 01927-093210, 01775-573100",Manpower Recruiting Agency
Zaber & Zubair Fabrics Ltd,https://www.bdtradeinfo.com/company/zaber-zubair-fabrics-ltd-16995,"Adamjee Court Main Building (5th Floor), 115-120, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+8802-223358131, 223390499","Fabrics Manufacturers (Industries), Suppliers & Showroom"
Zaber & Zubair Fabrics Ltd.,https://www.bdtradeinfo.com/company/zaber-zubair-fabrics-ltd-16892,"Adamjee Court Main Building (5th Floor), 115-120, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+8802-223358131, 223390499","Fabrics Manufacturers (Industries), Suppliers & Showroom"
Zabreen International,https://www.bdtradeinfo.com/company/zabreen-international-46139,"House No. 43, Road No. 27, Block A,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9889233, 9103947, 01923-366789",Manpower Recruiting Agency
Zafar Screen Print & Graphics,https://www.bdtradeinfo.com/company/zafar-screen-print-graphics-40892,"16/A, Bangobandhu avenue, 6th Floor, Room-710,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01715-295807,Printers & Printing Press
Zafco Trading & Contracting Ltd.,https://www.bdtradeinfo.com/company/zafco-trading-contracting-ltd-44315,"House No. 43, Road No. 27, Block A,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9889233, 9103947, 01923-366789",Manpower Recruiting Agency
Zaheen Knitwears Ltd,https://www.bdtradeinfo.com/company/zaheen-knitwears-ltd-47331,"28, Dilkusha C/A (11th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-7617748-9,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zahid Enterprise,https://www.bdtradeinfo.com/company/zahid-enterprise-37961,"Ka 31/4, Joar Sahara Bashundhara,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh","+88-01817-126845, 01671-441202",Rent-a-Car Service
Zafor International Tours & Travels,https://www.bdtradeinfo.com/company/zafor-international-tours-travels-41131,"216, Bongshal Road, Ground Floor of NCC bank,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7111739, 01711-665638, 01937-893089",Motorcycle Parts & Accessories
ZAHID STEEL LTD,https://www.bdtradeinfo.com/company/zahid-steel-ltd-51377,"House 13, Road 10/A, Sector 09 , Uttara,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh",+88-01713-355637,Racking System
Zahangir Autos,https://www.bdtradeinfo.com/company/zahangir-autos-47813,"216, Bongshal Road, Ground Floor of NCC bank,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7111739, 01711-665638, 01937-893089",Motorcycle Parts & Accessories
Zahid Wire & Allied Industries Ltd.,https://www.bdtradeinfo.com/company/zahid-wire-allied-industries-ltd-22686,"89/3, Kakrail VIP Road, Rajmoni Ishakhan Shopping Complex(Ground Floor), Shop # 12,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9339274, 01711-638301, 01613-557755","Car / Automobile Distributor, Display & Sales Center"
Zahir Car Center,https://www.bdtradeinfo.com/company/zahir-car-center-44622,"89/3, Kakrail VIP Road, Rajmoni Ishakhan Shopping Complex(Ground Floor), Shop # 12,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9339274, 01711-638301, 01613-557755","Car / Automobile Distributor, Display & Sales Center"
Zahrat Associate,https://www.bdtradeinfo.com/company/zahrat-associate-44316,"BJA Bhaban (Ground floor), 77 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9560009, 7168389, 7169484",Garments Accessories Manufacturer
Zakaria Enterprises Limited,https://www.bdtradeinfo.com/company/zakaria-enterprises-limited-23606,"BJA Bhaban (Ground floor), 77 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9560009, 7168389, 7169484",Garments Accessories Manufacturer
Zakaria Enterprises Ltd.,https://www.bdtradeinfo.com/company/zakaria-enterprises-ltd-22396,"BJA Bhaban (Ground floor), 77 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9560009,Garments Machinery
Zahura Trading Corporation,https://www.bdtradeinfo.com/company/zahura-trading-corporation-16258,"BJA Bhaban (Ground floor), 77 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9560009,Knitting Machines & Equipment
Zakaria Enterprises Ltd.,https://www.bdtradeinfo.com/company/zakaria-enterprises-ltd-22414,"BJA Bhaban (Ground floor), 77 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9560009,Knitting Machines & Equipment
Zafar Enterprise (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/zafar-enterprise-pvt-ltd-11893,"Dhaka- 1212,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Zakaria Leather Industries,https://www.bdtradeinfo.com/company/zakaria-leather-industries-22668,"1240, Zakir Hossain Road, East Nasirabad,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh",+880-31-652215,"Exporter, Importer & Indentor (Multi Products)"
Zahed Plaza,https://www.bdtradeinfo.com/company/zahed-plaza-47502,"Dhaka- 1212,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Zakia Enterprise,https://www.bdtradeinfo.com/company/zakia-enterprise-33506,"33/1, Shahid Nazrul Islam Sarak, Hatkhola (ground floor),                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh",+880-2-71216469554846,Scientific Equipment / Instruments / Products
Zakir & Sons,https://www.bdtradeinfo.com/company/zakir-sons-11306,"1240, Zakir Hossain Road, East Nasirabad,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh",+880-31-652215,"Exporter, Importer & Indentor (Multi Products)"
Zakir Enterprise,https://www.bdtradeinfo.com/company/zakir-enterprise-11307,"216, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9554666, 7114254",Machinery & Machine Tools
Zakiul Haque Zaky,https://www.bdtradeinfo.com/company/zakiul-haque-zaky-50375,"Com. Plot#41, Main Road # 1, Senpara, Mirpur # 10,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01714-102543,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zakir Enterprise1,https://www.bdtradeinfo.com/company/zakir-enterprise1-32258,"216, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9554666, 7114254",Machinery & Machine Tools
Zam Zam Chemicals,https://www.bdtradeinfo.com/company/zam-zam-chemicals-33012,"218, Mitford Road, Momtaz Market,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7319984, 9675635",Chemicals
Zalo Knitting Ltd,https://www.bdtradeinfo.com/company/zalo-knitting-ltd-47332,"Com. Plot#41, Main Road # 1, Senpara, Mirpur # 10,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01714-102543,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zam Zam Chingri Prokalpa,https://www.bdtradeinfo.com/company/zam-zam-chingri-prokalpa-38381,"House# 32/A, Road# 2, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8652315, 9675635, 01612-000038, 01673-395918",Cosmetics & Beauty Products
Zam Zam Travel Service,https://www.bdtradeinfo.com/company/zam-zam-travel-service-46881,"165, Old (New 47), D. I. T. Extension Road, Hotel Al-Salam, 1st Floor, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7195693, 01715-762630",Travel Agencies (Air Ticketing & others)
Zam Zam Cosmetics Ind. Ltd.,https://www.bdtradeinfo.com/company/zam-zam-cosmetics-ind-ltd-24254,"House# 32/A, Road# 2, Dhanmondi,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8652315, 9675635, 01612-000038, 01673-395918",Cosmetics & Beauty Products
Zam Zam Engineering Industries,https://www.bdtradeinfo.com/company/zam-zam-engineering-industries-48880,"32 Sultan ahmed Plaza, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01677-380170,Travel Agencies (Air Ticketing & others)
Zam Zam Travels BD,https://www.bdtradeinfo.com/company/zam-zam-travels-bd-51484,"32 Sultan ahmed Plaza, Purana Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01677-380170,Travel Agencies (Air Ticketing & others)
Zaman Associates,https://www.bdtradeinfo.com/company/zaman-associates-47754,"292 Inner Circular Road, Shatabdi Center, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9511604, 7193422, 01705-401459",Electric Power Line Equipment
Zaman Bhai (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/zaman-bhai-pvt-ltd-44317,"Sahar Centre, 4th Floor, 37/A, Kakrail, V.I.P. Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9349991, 9360217, 9360706, 9360562, 8319707, 9330157, 01711-521406",Manpower Recruiting Agency
Zaman Chemcial & Varnish Co.,https://www.bdtradeinfo.com/company/zaman-chemcial-varnish-co-39332,"Shop # 668, Level # 6, Multiplan Center, Ecs Computer City, 69-71 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01716-429307,Computer Sales & Distributor
Zaman Chemical & Varnish Co.(Duncan Paints),https://www.bdtradeinfo.com/company/zaman-chemical-varnish-coduncan-paints-42908,"Nahar Plaza, Suite # 343 (2nd Floor) 37, Bir Uttam C.R. Datta Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01919-194374,"Computer Products, Accessories, Parts & Services"
Zaman Computer,https://www.bdtradeinfo.com/company/zaman-computer-46140,"Shop # 668, Level # 6, Multiplan Center, Ecs Computer City, 69-71 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01716-429307,Computer Sales & Distributor
ZAMAN COMPUTERS,https://www.bdtradeinfo.com/company/zaman-computers-50231,"Nahar Plaza, Suite # 343 (2nd Floor) 37, Bir Uttam C.R. Datta Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01919-194374,"Computer Products, Accessories, Parts & Services"
Zaman Construction,https://www.bdtradeinfo.com/company/zaman-construction-41829,"71 Motijheel C/A, City Center, (11th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9582319,Agro Products
Zaman Group,https://www.bdtradeinfo.com/company/zaman-group-18283,"71 Motijheel C/A, City Center, (11th Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9582319,Agro Products
Zaman Enterprise,https://www.bdtradeinfo.com/company/zaman-enterprise-38772,"Jalalabad Iron Steel & Macheneries Market 440, Muradpur, Jurain,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-01819-291354,Manpower Recruiting Agency
Zaman Knitwears,https://www.bdtradeinfo.com/company/zaman-knitwears-47334,"House # 16 Road # 12, Block # C, Sector # 12, Pallabi,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01782-579033, 01775-674283",Cooling Tower Chemical
Zaman Machineries Ltd,https://www.bdtradeinfo.com/company/zaman-machineries-ltd-50580,"House # 16 Road # 12, Block # C, Sector # 12, Pallabi,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01782-579033, 01775-674283",Cooling Tower Chemical
Zaman Security System,https://www.bdtradeinfo.com/company/zaman-security-system-46141,"10/16, Eastern Plaza (9th Floor), Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9614128, 01711-075275",Computer Sales & Distributor
Zaman Computer PC,https://www.bdtradeinfo.com/company/zaman-computer-pc-40736,"Products Career Gallery About Contact Contact House # 16 Road # 12, Block # C, Sector # 12, Pallabi, Mirpur,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01782-579033, 01775-674283",Cooling Tower Chemical
Zaman Trade International,https://www.bdtradeinfo.com/company/zaman-trade-international-31811,"House # 63, Road #13, Sector#10,                                                                                                       Dhaka- 1230,,                                                                                                       Bangladesh",+88-01973009007,"Web Design, developing & domain-hosting company"
Zaman Machineries Ltd.,https://www.bdtradeinfo.com/company/zaman-machineries-ltd-50408,"Products Career Gallery About Contact Contact House # 16 Road # 12, Block # C, Sector # 12, Pallabi, Mirpur,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01782-579033, 01775-674283",Cooling Tower Chemical
Zaman-IT,https://www.bdtradeinfo.com/company/zaman-it-44332,"House # 63, Road #13, Sector#10,                                                                                                       Dhaka- 1230,,                                                                                                       Bangladesh",+88-01973009007,"Web Design, developing & domain-hosting company"
Zaman Water,https://www.bdtradeinfo.com/company/zaman-water-49915,"Great East Road, P.O. Box 30844,                                                                                                       Lusaka 10101,                                                                                                       ZAMBIA",(2601) 252369,International Chamber of Commerce
Zambia Association of Chamber of Commerce and Industry (ZACCI),https://www.bdtradeinfo.com/company/zambia-association-of-chamber-of-commerce-and-industry-zacci-17801,"Great East Road, P.O. Box 30844,                                                                                                       Lusaka 10101,                                                                                                       ZAMBIA",(2601) 252369,International Chamber of Commerce
Zamider & Zamider Group,https://www.bdtradeinfo.com/company/zamider-zamider-group-39787,"71, Surawardi Avenue Baridhara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-9885829-30,Steel Mills / Steel Re-rolling Mills
Zamil Steel,https://www.bdtradeinfo.com/company/zamil-steel-15112,"71, Surawardi Avenue Baridhara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-9885829-30,Steel Mills / Steel Re-rolling Mills
Zamil Steel Buildings Co. Ltd.,https://www.bdtradeinfo.com/company/zamil-steel-buildings-co-ltd-26453,"Saiham Sky View Tower, Suite # A-10, (10th Floor) 195, Shaheed Syed Nazrul Islam Sawrani (Old: 45, Bijoy Nagar),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01711-521608,Textile Chemicals Importers & Suppliers
Zamil Steel Mills Ltd.,https://www.bdtradeinfo.com/company/zamil-steel-mills-ltd-32688,"67/1, Ali Ahmed Chunka Road, New Zamir Market (1st Floor),                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-9751076, 7632969, 01711-537258",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zamson & Co. Ltd.,https://www.bdtradeinfo.com/company/zamson-co-ltd-40953,"Saiham Sky View Tower, Suite # A-10, (10th Floor) 195, Shaheed Syed Nazrul Islam Sawrani (Old: 45, Bijoy Nagar),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01711-521608,Textile Chemicals Importers & Suppliers
Zamir Apparels Ltd,https://www.bdtradeinfo.com/company/zamir-apparels-ltd-47335,"67/1, Ali Ahmed Chunka Road, New Zamir Market (1st Floor),                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-9751076, 7632969, 01711-537258",Knit Wears Manufacturers & Exporters [ Knit Garments ]
ZAMZAM ELECTRONICS,https://www.bdtradeinfo.com/company/zamzam-electronics-50797,"16/2, m. M. Roy Road, Tanbazar (2nd Floor),                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7612686, 7612697",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zannath Fashion (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/zannath-fashion-pvt-ltd-47336,"16/2, m. M. Roy Road, Tanbazar (2nd Floor),                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7612686, 7612697",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zamzam Corporation,https://www.bdtradeinfo.com/company/zamzam-corporation-44318,"28/A-2 Toyenbee Circular Road, Motigheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9568704, 01711-238872","Computer Products, Accessories, Parts & Services"
Zannier Knit Fashion (Pvt) Ltd.,https://www.bdtradeinfo.com/company/zannier-knit-fashion-pvt-ltd-47337,"Paramount Tower (4th Floor), 80/4 Siddeswari New Circular Road,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-01991-700177, 01991-700175",Event Management
Zannat Trading Corporation,https://www.bdtradeinfo.com/company/zannat-trading-corporation-45547,"28/A-2 Toyenbee Circular Road, Motigheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9568704, 01711-238872","Computer Products, Accessories, Parts & Services"
ZARA Event,https://www.bdtradeinfo.com/company/zara-event-39707,"Paramount Tower (4th Floor), 80/4 Siddeswari New Circular Road,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-01991-700177, 01991-700175",Event Management
Zarin Jute Belling,https://www.bdtradeinfo.com/company/zarin-jute-belling-26164,"27, Shahid Nazrul Islam Sharak, Russell Center Shop#02,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-9590615, 01725-704804, 01866-037479",Scientific Equipment / Instruments / Products
Zarin Scientific Mart,https://www.bdtradeinfo.com/company/zarin-scientific-mart-49960,"27, Shahid Nazrul Islam Sharak, Russell Center Shop#02,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-9590615, 01725-704804, 01866-037479",Scientific Equipment / Instruments / Products
Zarreen Trading Intl,https://www.bdtradeinfo.com/company/zarreen-trading-intl-11308,"Zakaria City, Khadim Nagar,                                                                                                       Sylhet,                                                                                                       Bangladesh","+88-01713-300072, 01712-639555",Hotel & Motel
ZAS Corporation,https://www.bdtradeinfo.com/company/zas-corporation-40582,"Khadim Nagar,                                                                                                       Sylhet- 3103,                                                                                                       Bangladesh","+88-0821-2870760, 01711860589, 01712639555",Tour Operators & Promoters
Zastat Holyday Resort,https://www.bdtradeinfo.com/company/zastat-holyday-resort-20361,"Zakaria City, Khadim Nagar,                                                                                                       Sylhet,                                                                                                       Bangladesh","+88-01713-300072, 01712-639555",Hotel & Motel
ZASTAT LTD (Zakariya City),https://www.bdtradeinfo.com/company/zastat-ltd-zakariya-city-38483,"Khadim Nagar,                                                                                                       Sylhet- 3103,                                                                                                       Bangladesh","+88-0821-2870760, 01711860589, 01712639555",Tour Operators & Promoters
Zaya an Holidays,https://www.bdtradeinfo.com/company/zaya-an-holidays-51193,"8/A, Dulu Road, New Eskaton,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9354570, 9814383, 9814384",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zayantex Ltd.,https://www.bdtradeinfo.com/company/zayantex-ltd-47338,"8/A, Dulu Road, New Eskaton,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9354570, 9814383, 9814384",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Zeal Textiles Ltd.,https://www.bdtradeinfo.com/company/zeal-textiles-ltd-47339,"Dhaka,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
ZEAL Ltd.,https://www.bdtradeinfo.com/company/zeal-ltd-11309,"191, Shahid Sayed Nazrul Islam Sarani Kakrail, (12th Fl.) Suite # 12-C,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-02-222225618,Industrial Chemicals
Zebun Orchid,https://www.bdtradeinfo.com/company/zebun-orchid-47433,"Dhaka,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Zebun Index Trade Center,https://www.bdtradeinfo.com/company/zebun-index-trade-center-51786,"191, Shahid Sayed Nazrul Islam Sarani Kakrail, (12th Fl.) Suite # 12-C,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-02-222225618,Industrial Chemicals
Zedandzed IT Services Ltd,https://www.bdtradeinfo.com/company/zedandzed-it-services-ltd-43132,"House: 479(Ground. Floor), Road # 32, New DOHS,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-9889599, 9880372, 01711867974",Software & Customized Software Solutions
Zedandzed IT Services Ltd,https://www.bdtradeinfo.com/company/zedandzed-it-services-ltd-43134,"Level 6, Block B, Shop 49, Bashundhara City, Panthopath,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-01948-099744, 01717-177701",Mobile Telephone Set Dealers & Sellers
Zedandzed IT Services Ltd,https://www.bdtradeinfo.com/company/zedandzed-it-services-ltd-43133,"House: 479(Ground. Floor), Road # 32, New DOHS,                                                                                                       Dhaka- 1206,                                                                                                       Bangladesh","+880-2-9889599, 9880372, 01711867974",Software & Customized Software Solutions
Zedandzed IT Services Ltd,https://www.bdtradeinfo.com/company/zedandzed-it-services-ltd-43135,"South Avenue Tower (2nd Floor), 7, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8825799, 8825764, 8829179, 9896017",International Donor Agencies
Zeem Telecom 1,https://www.bdtradeinfo.com/company/zeem-telecom-1-43759,"Level 6, Block B, Shop 49, Bashundhara City, Panthopath,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-01948-099744, 01717-177701",Mobile Telephone Set Dealers & Sellers
Zeeshan International Agencies (Pvt.) Ltd,https://www.bdtradeinfo.com/company/zeeshan-international-agencies-pvt-ltd-27953,"South Avenue Tower (2nd Floor), 7, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8825799, 8825764, 8829179, 9896017",International Donor Agencies
Zehed Garments,https://www.bdtradeinfo.com/company/zehed-garments-47340,"Khaddar Bazer, Shopping Complex, 4th Floor, Room 306, 39/1, BB Avenue,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9553627, 01741-381369","Exporter, Importer & Indentor (Multi Products)"
Zenia Enterprise,https://www.bdtradeinfo.com/company/zenia-enterprise-40495,"Khaddar Bazer, Shopping Complex, 4th Floor, Room 306, 39/1, BB Avenue,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9553627, 01741-381369","Exporter, Importer & Indentor (Multi Products)"
Zenith Computer,https://www.bdtradeinfo.com/company/zenith-computer-46142,"A.K. Khan Bhaban, 7th Floor, Suite 809, 49, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7161950, 01816-871329",Cotton Mills
Zenith Computers,https://www.bdtradeinfo.com/company/zenith-computers-13856,"122-123, Dar-us-Salam Road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-8054728, 29561571, 29558252, 01711561936",Readymade Garments
