Company Name,URL,Address,Phone,Business Type
A-Plus International,https://www.bdtradeinfo.com/company/a-plus-international-43246,"36, Purana Paltan Lane (Rokeya Mansion), 3rd Floor, Room No 1, VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01913-061910, 01676-118122",Lawyers
A-One Tourism,https://www.bdtradeinfo.com/company/a-one-tourism-41621,"Mouchak Tower (11th floor), Suite # 1204, 83/B, Siddesari Circular Road,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-02-9349145, 01711-564810",Freight Forwarders
A. A. C Haider & Advocates,https://www.bdtradeinfo.com/company/a-a-c-haider-advocates-39795,"36, Purana Paltan Lane (Rokeya Mansion), 3rd Floor, Room No 1, VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01913-061910, 01676-118122",Lawyers
A-Z Logistics,https://www.bdtradeinfo.com/company/a-z-logistics-39932,"Mouchak Tower (11th floor), Suite # 1204, 83/B, Siddesari Circular Road,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-02-9349145, 01711-564810",Freight Forwarders
A. A. Mobile,https://www.bdtradeinfo.com/company/a-a-mobile-44540,"Shop # 40 (4rd Floor), Sha ail Plaza, Mirpur-10,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01814-888999, 01726-384858",Mobile Telephone Set Dealers & Sellers
A. Akbar Enterprise (Pte) Ltd.,https://www.bdtradeinfo.com/company/a-akbar-enterprise-pte-ltd-30802,"Aligarh House (1st Floor), 146 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9560814, 9565579",Clearing & Forwarding Agents (C & F agent / CNF Agent)
A. B. Electronics,https://www.bdtradeinfo.com/company/a-b-electronics-30729,"82, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7125502,Machinery & Machine Tools
A. B. Enterprise,https://www.bdtradeinfo.com/company/a-b-enterprise-32865,"City Heart, 67 Naya Palton (Vip Road), Suit-471 (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-7693819-20,Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. B. TOURS,https://www.bdtradeinfo.com/company/a-b-tours-38384,"18, Rajhuk Avenue, 3rd Floor, Lal Bhaban,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9557967, 9559736",Tour Operators & Promoters
A. B. M. Traders,https://www.bdtradeinfo.com/company/a-b-m-traders-31287,"82, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7125502,Machinery & Machine Tools
A. B. Sweater Ltd.,https://www.bdtradeinfo.com/company/a-b-sweater-ltd-44415,"City Heart, 67 Naya Palton (Vip Road), Suit-471 (3rd Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-02-7693819-20,Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. Bari Mill & Machinery Store,https://www.bdtradeinfo.com/company/a-bari-mill-machinery-store-31288,"212/3, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-9591875,Machinery & Machine Tools
A. Computer,https://www.bdtradeinfo.com/company/a-computer-44446,"C-142, Bscic I/A, Tongi,                                                                                                       Gazipur- 1700,                                                                                                       Bangladesh","+88-02-9556294, 9803793, 9559703, 011-832313",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. H Textile Mills Limited,https://www.bdtradeinfo.com/company/a-h-textile-mills-limited-44416,"C-142, Bscic I/A, Tongi,                                                                                                       Gazipur- 1700,                                                                                                       Bangladesh","+88-02-9556294, 9803793, 9559703, 011-832313",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. H. Corporation,https://www.bdtradeinfo.com/company/a-h-corporation-30170,"Khan & Samir Electric Market, 161, Nawbpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-7165782,"Electrical Switches, Socket & Accessories"
A. E. G. Engineering Ltd.,https://www.bdtradeinfo.com/company/a-e-g-engineering-ltd-30168,"82, Laboratory Road, Shop No: 11/12 (Grand Floor),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8618506, 01819-281441",Computer Sales & Distributor
A. H. Computer,https://www.bdtradeinfo.com/company/a-h-computer-44447,"82, Laboratory Road, Shop No: 11/12 (Grand Floor),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8618506, 01819-281441",Computer Sales & Distributor
A. H. Fabrics & Sizing Mills Ltd.,https://www.bdtradeinfo.com/company/a-h-fabrics-sizing-mills-ltd-48945,"15, purana paltan, chowdhury complex (4th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9561954, 9569938",Sizing Mills
A. H. Electric Co.,https://www.bdtradeinfo.com/company/a-h-electric-co-30730,"21, Shahid Sayed Nazrul Islam Sharani (26/1, Hazi Osman Goni Road),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9553654, 9566463",Pipes & Tubes
A. Hossain & Brothers,https://www.bdtradeinfo.com/company/a-hossain-brothers-35600,"21, Shahid Sayed Nazrul Islam Sharani (26/1, Hazi Osman Goni Road),                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-9553654, 9566463",Pipes & Tubes
A. H. Electric Co.,https://www.bdtradeinfo.com/company/a-h-electric-co-29721,"V.I.P. Tower (8th Floor), 51/1, V.I.P. Road, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9336950, 8356787, 01820-297659",Manpower Recruiting Agency
A. Halim International,https://www.bdtradeinfo.com/company/a-halim-international-43247,"V.I.P. Tower (8th Floor), 51/1, V.I.P. Road, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9336950, 8356787, 01820-297659",Manpower Recruiting Agency
A. Intraco (Bangladesh) Ltd,https://www.bdtradeinfo.com/company/a-intraco-bangladesh-ltd-17446,"Suite # 504, Concord Tower, 113 Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh",+880-2-9338146,"Exporter, Importer & Indentor (Multi Products)"
A. I. Associates Ltd.,https://www.bdtradeinfo.com/company/a-i-associates-ltd-31866,"House # 435, Lane-30, DOHS,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9887656, 9888310",Construction Consultants & Engineering Firms
A. J. Air International,https://www.bdtradeinfo.com/company/a-j-air-international-38497,"House – 348, Road – 05, DOHS Baridhara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8414302, 8410190, 8411623",Garments Buyers / Buying House
A. J. International,https://www.bdtradeinfo.com/company/a-j-international-30443,"15/2, Topkahana Road, BMA Bhaban,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9560648, 9560116",Medical Equipment
A. J. Corporation,https://www.bdtradeinfo.com/company/a-j-corporation-36285,"House – 348, Road – 05, DOHS Baridhara,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8414302, 8410190, 8411623",Garments Buyers / Buying House
A. K. Interantional,https://www.bdtradeinfo.com/company/a-k-interantional-31025,"29, Toyenbee Circolar Road (4th floor), Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9563859,"Exporter, Importer & Indentor (Multi Products)"
A. K. Bhuiyan & Co,https://www.bdtradeinfo.com/company/a-k-bhuiyan-co-50628,"Jatrabari, Old Dania Road,                                                                                                       Dhaka- 1236,                                                                                                       Bangladesh",+88-02-7445613,College
A. K. Khan & Co. Ltd.,https://www.bdtradeinfo.com/company/a-k-khan-co-ltd-35739,"Bay’s Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9848132, 9848144, 9848715-16",Real Estate Firms / Developers
A. K. High School and College,https://www.bdtradeinfo.com/company/a-k-high-school-and-college-42446,"Jatrabari, Old Dania Road,                                                                                                       Dhaka- 1236,                                                                                                       Bangladesh",+88-02-7445613,College
A. K. Khan & Co. Ltd.,https://www.bdtradeinfo.com/company/a-k-khan-co-ltd-37499,"Bay’s Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-9848132, 9848144, 9848715-16",Real Estate Firms / Developers
A. K. Khan & Co. Ltd.,https://www.bdtradeinfo.com/company/a-k-khan-co-ltd-37500,"Bay,s Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8833510, 8833578, 8833521, 8833540",Logistic Support
A. K. Sikder Sirgical Co.,https://www.bdtradeinfo.com/company/a-k-sikder-sirgical-co-47704,,,
A. K. Khan & Co. Ltd.,https://www.bdtradeinfo.com/company/a-k-khan-co-ltd-37501,"Bay,s Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh","+880-2-8833510, 8833578, 8833521, 8833540",Logistic Support
A. K. Khan & Company Ltd.,https://www.bdtradeinfo.com/company/a-k-khan-company-ltd-30804,"Suite 6/C, Rupsha Tower, 7, Kemal Ataturk Avenue,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9883535,Garments Accessories Supplier
A. K. Knitwear Ltd,https://www.bdtradeinfo.com/company/a-k-knitwear-ltd-44452,"11/A, Eskaton Garden Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8313596, 9351742",Tea Exporters
A. K. Traders Ltd.,https://www.bdtradeinfo.com/company/a-k-traders-ltd-31026,"Repsha Tower 7-Kamal Ataturk, Avenue Banani,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+880-2-9883535, 9881877","Exporter, Importer & Indentor (Multi Products)"
A. K. Tex Ltd.,https://www.bdtradeinfo.com/company/a-k-tex-ltd-30932,"Suite 6/C, Rupsha Tower, 7, Kemal Ataturk Avenue,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh",+880-2-9883535,Garments Accessories Supplier
A. Kabir Ltd.,https://www.bdtradeinfo.com/company/a-kabir-ltd-32241,"11/A, Eskaton Garden Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-8313596, 9351742",Tea Exporters
A. L. Complex,https://www.bdtradeinfo.com/company/a-l-complex-35690,"339, Sonargaon Road (3rd floor), Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8622116,"Exporter, Importer & Indentor (Multi Products)"
A. M. Securities and Financial Services Limited,https://www.bdtradeinfo.com/company/a-m-securities-and-financial-services-limited-44488,"111, Bir Uttam C.R. Dutta Road, Level 13 Karwanbazar,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9676301-03, 01819-220670",Share & Security Broker House
A. M. H. International,https://www.bdtradeinfo.com/company/a-m-h-international-31027,"339, Sonargaon Road (3rd floor), Hatirpool,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+880-2-8622116,"Exporter, Importer & Indentor (Multi Products)"
A. L. Securities Ltd.,https://www.bdtradeinfo.com/company/a-l-securities-ltd-44487,"House # 137/6, 2nd Colony, Mazar Road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9012425, 01734-638371",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. M. Knitwear lndustries,https://www.bdtradeinfo.com/company/a-m-knitwear-lndustries-44454,"House # 137/6, 2nd Colony, Mazar Road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9012425, 01734-638371",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. Mannan & Co.,https://www.bdtradeinfo.com/company/a-mannan-co-15210,"119 Hamidullah Meah Bazar, Khatungonj,                                                                                                       Chittagong- 4000,                                                                                                       Bangladesh","+880-31-614383, 631455, 610824",Spices & Curry Powder
A. N. Graphics And Media,https://www.bdtradeinfo.com/company/a-n-graphics-and-media-41599,"44. Naya Paltan (Ground Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9358123, 8321440, 01711-268837",Travel Agencies (Air Ticketing & others)
A. M. Travel Agent,https://www.bdtradeinfo.com/company/a-m-travel-agent-38498,"Prachi-niket (5th floor), 54, Dilkusha C/A, Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9555150, 9553616","Medicine Importers, Exporters & Distributors"
A. P. Tours & Travels,https://www.bdtradeinfo.com/company/a-p-tours-travels-38499,"44. Naya Paltan (Ground Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9358123, 8321440, 01711-268837",Travel Agencies (Air Ticketing & others)
A. N. International Ltd.,https://www.bdtradeinfo.com/company/a-n-international-ltd-34015,"Prachi-niket (5th floor), 54, Dilkusha C/A, Motijheel,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9555150, 9553616","Medicine Importers, Exporters & Distributors"
A. N. International Ltd.,https://www.bdtradeinfo.com/company/a-n-international-ltd-31028,"Plot # B 37, Bscic l/E, Lane 1, Fatullah,                                                                                                       Dhaka- 1700,                                                                                                       Bangladesh","+880-2-8115346, 9128448",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. Q. S lndustries Ltd.,https://www.bdtradeinfo.com/company/a-q-s-lndustries-ltd-44455,"Plot # B 37, Bscic l/E, Lane 1, Fatullah,                                                                                                       Dhaka- 1700,                                                                                                       Bangladesh","+880-2-8115346, 9128448",Knit Wears Manufacturers & Exporters [ Knit Garments ]
A. R. A. International,https://www.bdtradeinfo.com/company/a-r-a-international-31475,"ARA Bhaban (1st floor), 39, Kazi Nazrul Islam Avenue,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+880-2-8112148, 8118254, 9130340, 01781-937599",Garments Buyers / Buying House
A. R Knitwear Ltd,https://www.bdtradeinfo.com/company/a-r-knitwear-ltd-44456,"Room # 303 & 316 (2nd Floor), Stock Exchange Building, 9/F, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9514812, 9551044, 9561487, 9576210-18, 01819-212702, 01921-587438",Share & Security Broker House
A. R. Chowdhury Securities Ltd.,https://www.bdtradeinfo.com/company/a-r-chowdhury-securities-ltd-44489,"Room # 303 & 316 (2nd Floor), Stock Exchange Building, 9/F, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9514812, 9551044, 9561487, 9576210-18, 01819-212702, 01921-587438",Share & Security Broker House
A. R. Communications,https://www.bdtradeinfo.com/company/a-r-communications-44362,"Bays Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-8818141-46,"Fabrics Manufacturers (Industries), Suppliers & Showroom"
A. R. M. Travels and Tours,https://www.bdtradeinfo.com/company/a-r-m-travels-and-tours-38500,"Kazi Tower (2nd Floor) 86, Inner Circular Road, VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8359538, 8360691, 01713010851, 01973010851",Travel Agencies (Air Ticketing & others)
A. R. Khan & Company Ltd.,https://www.bdtradeinfo.com/company/a-r-khan-company-ltd-34929,"Bays Galleria (2nd Floor), 57, Gulshan Avenue, Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-8818141-46,"Fabrics Manufacturers (Industries), Suppliers & Showroom"
A. R. Printers & Hosiery,https://www.bdtradeinfo.com/company/a-r-printers-hosiery-44458,"118, DIT Extension Road, Fakirapool (1st Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9360586, 9349406, 01713030284, 01714455047",Travel Agencies (Air Ticketing & others)
A. R. S. Air International,https://www.bdtradeinfo.com/company/a-r-s-air-international-38501,"118, DIT Extension Road, Fakirapool (1st Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9360586, 9349406, 01713030284, 01714455047",Travel Agencies (Air Ticketing & others)
