Company Name,URL,Address,Phone,Business Type
M S International,https://www.bdtradeinfo.com/company/m-s-international-48723,"66/A, Shama Complex (6th Floor), Naya Paltan, V.I.P. Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01830-465449,Calculator Suppliers & Agents
M N Engineering Works,https://www.bdtradeinfo.com/company/m-n-engineering-works-47682,"206, Nawabpur Road, Purbanchal Market, Sonali Bank Er Niche,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01711-124453,Machinery & Machine Tools
M Star Knitting Limited,https://www.bdtradeinfo.com/company/m-star-knitting-limited-46583,"Ta-160/3, Madhya Badda Gulshan-1,                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+880-2-9264337,Knit Wears Manufacturers & Exporters [ Knit Garments ]
"M, K, Machinery",https://www.bdtradeinfo.com/company/m-k-machinery-51271,"206, Nawabpur Road, Purbanchal Market, Sonali Bank Er Niche,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01711-124453,Machinery & Machine Tools
M M Corporation,https://www.bdtradeinfo.com/company/m-m-corporation-49861,"Sector-1,Block: F, Road:6, House - 42( Level- 4),                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-01714-568963,Cotton Suppliers
M. A. Latif Majumder,https://www.bdtradeinfo.com/company/m-a-latif-majumder-33069,"35, Shaheed Bagh. Rajarbagh,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9333472, 01715-103895",Lawyers
M&M Fibers,https://www.bdtradeinfo.com/company/mm-fibers-51135,"Sector-1,Block: F, Road:6, House - 42( Level- 4),                                                                                                       Dhaka- 1212,                                                                                                       Bangladesh",+88-01714-568963,Cotton Suppliers
M-E Knitwears Ltd,https://www.bdtradeinfo.com/company/m-e-knitwears-ltd-46584,"Dargamohalla,                                                                                                       Sylhet,                                                                                                       Bangladesh","+88-0821-718815, 01711-923358",Tea Blender & Packers
M. A. S Fashion (Bd) Ltd,https://www.bdtradeinfo.com/company/m-a-s-fashion-bd-ltd-46585,"59/2, Serajdullah Road, Kalirbazar,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7615678,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. Ahmed Tea & Lands Co. Ltd.,https://www.bdtradeinfo.com/company/m-ahmed-tea-lands-co-ltd-41844,"Dargamohalla,                                                                                                       Sylhet,                                                                                                       Bangladesh","+88-0821-718815, 01711-923358",Tea Blender & Packers
M. Ahmed Tea & Lands Co. Ltd.,https://www.bdtradeinfo.com/company/m-ahmed-tea-lands-co-ltd-48979,"66/11-A, Moulana Bhashani Stadium,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9571831,Electrical Goods Dealers & Sellers
M. Arafa International,https://www.bdtradeinfo.com/company/m-arafa-international-43807,"Habibullah Mansion, 2nd Floor, 120, D.I.T. Extension Road, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7195005, 7287760, 01713-008919, 01973-008919",Manpower Recruiting Agency
M. Alam Electronics,https://www.bdtradeinfo.com/company/m-alam-electronics-29133,"66/11-A, Moulana Bhashani Stadium,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9571831,Electrical Goods Dealers & Sellers
M. Aziz & Sons,https://www.bdtradeinfo.com/company/m-aziz-sons-43808,"486, Jurian Medical Road, Shampur,                                                                                                       Dhaka- 1204,                                                                                                       Bangladesh",+880-2-7415609,Hosiery Industries
M. B Dyeing & Processing,https://www.bdtradeinfo.com/company/m-b-dyeing-processing-46586,"Dapa (Behind The Marina), Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7672789, 01911-155189",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. B. Hosiery,https://www.bdtradeinfo.com/company/m-b-hosiery-28567,"486, Jurian Medical Road, Shampur,                                                                                                       Dhaka- 1204,                                                                                                       Bangladesh",+880-2-7415609,Hosiery Industries
M. B. Light House,https://www.bdtradeinfo.com/company/m-b-light-house-41929,"Jahera Mansion, 89/A, New Eskaton Road, Banglamotor,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9333676, 01711-977935",Electrical Light Fittings & Accessories
M. B. International,https://www.bdtradeinfo.com/company/m-b-international-25971,"House: 57 (1st Floor), Road: 14, Sector: 13,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-01713-461968, 01977-379668",Electronic Testing & Measuring Instruments & Equipment
M. Chand And G.S. Corporation,https://www.bdtradeinfo.com/company/m-chand-and-gs-corporation-30948,"10, South Kallyanpur (2nd Floor) Mirpur road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9010693, 8015193, 8010546",Thread
M. B. Trade Corporation,https://www.bdtradeinfo.com/company/m-b-trade-corporation-50727,"House: 57 (1st Floor), Road: 14, Sector: 13,                                                                                                       Dhaka- 1230,                                                                                                       Bangladesh","+88-01713-461968, 01977-379668",Electronic Testing & Measuring Instruments & Equipment
M. Chowdhury & Sons (Pvt) Ltd,https://www.bdtradeinfo.com/company/m-chowdhury-sons-pvt-ltd-14806,"10, South Kallyanpur (2nd Floor) Mirpur road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9010673, 8015193, 8010546",Garments Embroidery
M. Chowdhury & Sons (Pvt) Ltd,https://www.bdtradeinfo.com/company/m-chowdhury-sons-pvt-ltd-18044,"10, South Kallyanpur (2nd Floor) Mirpur road,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-9010693, 8015193, 8010546",Thread
M. Delwar & Brothers (Branch # 1),https://www.bdtradeinfo.com/company/m-delwar-brothers-branch-1-24546,"69/1 Purana Paltan Lane, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7513424, 01713-006461",Arms & Ammunition
M. H Apparels,https://www.bdtradeinfo.com/company/m-h-apparels-46587,"2 No, S. M. Maleh Road, Tanbazar,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7631758,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. H. Arms Co.,https://www.bdtradeinfo.com/company/m-h-arms-co-46015,"69/1 Purana Paltan Lane, Kakrail,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7513424, 01713-006461",Arms & Ammunition
M. H. M. Enterprise,https://www.bdtradeinfo.com/company/m-h-m-enterprise-31816,"Delwar Complex, Suite # 06, 3rd Floor, 26, Shahid Nazrul Islam Road, Hatkhola,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+88-01670-801868, 01842-801868",Law Firm
M. H. Netcom,https://www.bdtradeinfo.com/company/m-h-netcom-45592,"Show Room # 730, Level-7, Multiplan Center, Ecs Computer City, 69-71, New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-9667539, 01711-452393",Computer Sales & Distributor
M. Haque Associates,https://www.bdtradeinfo.com/company/m-haque-associates-38022,"Delwar Complex, Suite # 06, 3rd Floor, 26, Shahid Nazrul Islam Road, Hatkhola,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+88-01670-801868, 01842-801868",Law Firm
M. Hossain Electronics,https://www.bdtradeinfo.com/company/m-hossain-electronics-29135,"52, New Supper Market Baitul Mukaram,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9557531,Electrical Goods Dealers & Sellers
M. Hossain Electronics,https://www.bdtradeinfo.com/company/m-hossain-electronics-43768,"Al-Haj Tower, 8th Floor, 82, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9565876, 9552474, 9556525",Manpower Recruiting Agency
M. Hossain Electronics,https://www.bdtradeinfo.com/company/m-hossain-electronics-44596,"Room # 62 (1st floor) Aziz Co-operative Market, Shabagh,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9671300, 9671373",Medical Equipment
M. Hossain Overseas Limited,https://www.bdtradeinfo.com/company/m-hossain-overseas-limited-43809,"Al-Haj Tower, 8th Floor, 82, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9565876, 9552474, 9556525",Manpower Recruiting Agency
M. I. B Fashion,https://www.bdtradeinfo.com/company/m-i-b-fashion-46588,"25/2, Tajmohal Road, Mohammadpur,                                                                                                       Dhaka- 1207,                                                                                                       Bangladesh","+880-2-8119979, 9134713, 8118085, 9261316, 9263236",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. I. International,https://www.bdtradeinfo.com/company/m-i-international-30782,"Room # 62 (1st floor) Aziz Co-operative Market, Shabagh,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9671300, 9671373",Medical Equipment
M. K. Electronics,https://www.bdtradeinfo.com/company/m-k-electronics-29852,"11, Purana Paltan, Room 208, 1st Floor, Ibrahim Mansion,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01911-620072,Lawyers
M. Khan Electric,https://www.bdtradeinfo.com/company/m-khan-electric-39024,"Khan Market Office (1st floor) 161, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-7118401, 01715-013608",Electrical Equipment & spare parts
M. Khayruzzaman Khayer,https://www.bdtradeinfo.com/company/m-khayruzzaman-khayer-41132,"11, Purana Paltan, Room 208, 1st Floor, Ibrahim Mansion,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01911-620072,Lawyers
M. L. P International,https://www.bdtradeinfo.com/company/m-l-p-international-38928,"Plot-439, Bscic Shilpa Nagary, Shasongaon, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7616569,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. M. Computer Technologies,https://www.bdtradeinfo.com/company/m-m-computer-technologies-45593,"Shop# 629, Level- 6 Multiplan Center, Ecs Computer City, 69-71, New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+880-2-8060066, 01712-975404",Computer Sales & Distributor
M. M. Fashion,https://www.bdtradeinfo.com/company/m-m-fashion-46589,"Plot-439, Bscic Shilpa Nagary, Shasongaon, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7616569,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. M. International,https://www.bdtradeinfo.com/company/m-m-international-29705,"33, Topkhana Raod, Meherba Plaza (9th floor), Room # 9/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9560166,Clearing & Forwarding Agents (C & F agent / CNF Agent)
M. N Thed Industries,https://www.bdtradeinfo.com/company/m-n-thed-industries-46590,"74, Ketabnagor, North Masdair, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7645890,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. N. Nabi Textile Ltd.,https://www.bdtradeinfo.com/company/m-n-nabi-textile-ltd-32209,"Al-Amin Islam Bhaban, 2nd Floor, 33, Nayapaltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9352333, 9356435, 9356436, 01819-225157, 01865-065191",Manpower Recruiting Agency
M. N. S Style Ltd.,https://www.bdtradeinfo.com/company/m-n-s-style-ltd-46592,"74, Ketabnagor, North Masdair, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7645890,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. N. S. Knitwear Ltd.,https://www.bdtradeinfo.com/company/m-n-s-knitwear-ltd-46591,"28, B. B Road, D.I.T C/A,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7631928, 7641916",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. Overseas,https://www.bdtradeinfo.com/company/m-overseas-43810,"Al-Amin Islam Bhaban, 2nd Floor, 33, Nayapaltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9352333, 9356435, 9356436, 01819-225157, 01865-065191",Manpower Recruiting Agency
M. R Dyeing & Finishing (Pvt) Ltd.,https://www.bdtradeinfo.com/company/m-r-dyeing-finishing-pvt-ltd-46593,"Plot-109 & 110-B, Bscic Shilpa Nagari, Shashongoan, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7671130-01,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. R. Apparels Ltd,https://www.bdtradeinfo.com/company/m-r-apparels-ltd-46594,"Plot-109 & 110-B, Bscic Shilpa Nagari, Shashongoan, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-7671130-01,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. R. Bangladesh (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/m-r-bangladesh-pvt-ltd-25778,"Younoos Trade Center, Level # 10, Suite # C, 52-53 Dilkusha C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7602577, 7602544",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. R. Computer Information,https://www.bdtradeinfo.com/company/m-r-computer-information-38727,"VIP Shopping Center (Ground Floor) 111/1,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9613143, 01677-111893, 01911-747604","Computer Products, Accessories, Parts & Services"
M. R Travels International,https://www.bdtradeinfo.com/company/m-r-travels-international-40654,"305 Bora Maghbazar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9332751, 48315923, 48314428",Construction Machinery & Equipment
M. R. Sweater Composite Ltd.,https://www.bdtradeinfo.com/company/m-r-sweater-composite-ltd-46595,"Younoos Trade Center, Level # 10, Suite # C, 52-53 Dilkusha C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7602577, 7602544",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. Rahman Co & Ltd.,https://www.bdtradeinfo.com/company/m-rahman-co-ltd-33742,"305 Bora Maghbazar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+880-2-9332751, 48315923, 48314428",Construction Machinery & Equipment
M. Rahman Co & Ltd.,https://www.bdtradeinfo.com/company/m-rahman-co-ltd-36466,"Uttar Khailkur (Bottala) National University,                                                                                                       Gazipur,                                                                                                       Bangladesh",+88-01720-106535,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. S Dyeing Printingt & Finishing Ltd.,https://www.bdtradeinfo.com/company/m-s-dyeing-printingt-finishing-ltd-46596,"Rahman Manion, 161 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7114268, 7122352",Oil Company & Oil Tanker
M. S. Designwear Ltd,https://www.bdtradeinfo.com/company/m-s-designwear-ltd-46598,"Kms Designwear Ltd, P-8-419 Bscic I/A, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7672833, 7670331",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. S. D. International,https://www.bdtradeinfo.com/company/m-s-d-international-46597,"Uttar Khailkur (Bottala) National University,                                                                                                       Gazipur,                                                                                                       Bangladesh",+88-01720-106535,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. S. Edidle Oil Mills,https://www.bdtradeinfo.com/company/m-s-edidle-oil-mills-26215,"Rahman Manion, 161 Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7114268, 7122352",Oil Company & Oil Tanker
M. S. Engieering Works,https://www.bdtradeinfo.com/company/m-s-engieering-works-31058,"66/A, Nayapaltan (6th Floor) VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9348215, 8351732, 8352271, 01715-792290, 01917-746470","Exporter, Importer & Indentor (Multi Products)"
M. S. International,https://www.bdtradeinfo.com/company/m-s-international-38999,"66/A, Nayapaltan (6th Floor) VIP Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9348215, 8351732, 8352271, 01715-792290, 01917-746470","Exporter, Importer & Indentor (Multi Products)"
M. S. Knit Wear,https://www.bdtradeinfo.com/company/m-s-knit-wear-46599,"North Masdair, Fatullah,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh",+880-2-9752544,Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. S. International,https://www.bdtradeinfo.com/company/m-s-international-46863,"Aziz Co-Operative Medicine,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01829-114274, 01918-871716",Medical Disposable Items
M. S. Trading,https://www.bdtradeinfo.com/company/m-s-trading-26209,"Lucky Plaza, Polder Road, Siddirgonj,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7608584, 7607452, 7608560",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. S. Trading,https://www.bdtradeinfo.com/company/m-s-trading-47711,"Aziz Co-Operative Medicine,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01829-114274, 01918-871716",Medical Disposable Items
M. S. U & Co.,https://www.bdtradeinfo.com/company/m-s-u-co-46600,"Lucky Plaza, Polder Road, Siddirgonj,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7608584, 7607452, 7608560",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M. Securities Limited,https://www.bdtradeinfo.com/company/m-securities-limited-44738,"15, Reazuddin Road,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-614564, 613014, 01711-338360-1, 01819-315352","Frozen Foods, Vegetables & Fish"
M. Sultan & Sons,https://www.bdtradeinfo.com/company/m-sultan-sons-13157,"Stock Exchange Building, 9/F, Toyenbee Rd,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9559245, 9564601, 7175705-9, 01726-130062",Share & Security Broker House
M. Sultan & Sons,https://www.bdtradeinfo.com/company/m-sultan-sons-18370,"120/2, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7119158, 01711-530048, 01711-596027",Paint Manufacturers
M. U. Sea Foods Ltd.,https://www.bdtradeinfo.com/company/m-u-sea-foods-ltd-19666,"15, Reazuddin Road,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-614564, 613014, 01711-338360-1, 01819-315352","Frozen Foods, Vegetables & Fish"
M. Zubair Securities Ltd.,https://www.bdtradeinfo.com/company/m-zubair-securities-ltd-44739,"Stock Exchange Building, 9/F, Toyenbee Rd,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9559245, 9564601, 7175705-9, 01726-130062",Share & Security Broker House
M./S. Iqbal Shipping Lines,https://www.bdtradeinfo.com/company/ms-iqbal-shipping-lines-41745,"Nowab Mansion (level-3) House-26, 6/Kha, Road-01,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01521-507333,Company Law Consultant
M.A. Aziz Trading Corporation,https://www.bdtradeinfo.com/company/ma-aziz-trading-corporation-43811,"145/17, Airport Road Super Market, 1st Floor, Tejgaon,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-9117712, 9131593, 01715-228450, 01720-234477",Manpower Recruiting Agency
M.A Islam & Associates,https://www.bdtradeinfo.com/company/ma-islam-associates-50905,"Nowab Mansion (level-3) House-26, 6/Kha, Road-01,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh",+88-01521-507333,Company Law Consultant
M.A. Bari & Associates,https://www.bdtradeinfo.com/company/ma-bari-associates-39799,"Aziz Co-operative Market, 4th Floor, 204, Shahid Sayed Nazrul Islam Sharani, 89, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9572282, 9353578, 01711-120307, 01712-292929",Manpower Recruiting Agency
M.A. Engineering,https://www.bdtradeinfo.com/company/ma-engineering-47896,"Cham # 21 Kort House Street, Rahman Mansion (2nd floor), Room # 18,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-01711-848699, 01552-326907",Lawyers
M.A. Hamid & Sons,https://www.bdtradeinfo.com/company/ma-hamid-sons-43812,"Aziz Co-operative Market, 4th Floor, 204, Shahid Sayed Nazrul Islam Sharani, 89, Bijoy Nagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9572282, 9353578, 01711-120307, 01712-292929",Manpower Recruiting Agency
M.A. Kamrul Hasan Khan (Aslam),https://www.bdtradeinfo.com/company/ma-kamrul-hasan-khan-aslam-24860,"Cham # 21 Kort House Street, Rahman Mansion (2nd floor), Room # 18,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-01711-848699, 01552-326907",Lawyers
M.A. Wahab & Sons,https://www.bdtradeinfo.com/company/ma-wahab-sons-39099,"City Heart (12th Floor), Suite No. 4, 67, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9349876, 9357526, 8321329, 01713-004053",Manpower Recruiting Agency
M.A. Zinnah Enterprise,https://www.bdtradeinfo.com/company/ma-zinnah-enterprise-10102,"27, Baitul Hossain Building, Dilkusha C/A, Suit # 1301,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556448, 9560506","Fruits, Vegetables & Processed Food exporters"
M.A. Matin & Co. Ltd.,https://www.bdtradeinfo.com/company/ma-matin-co-ltd-39169,"Shop # 6066/2, 6th Floor, Somobay Twin Tower Market, 46, B.B. Avenue, Gulistan Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-1821-511612,Screen Printing
M.B. Travels Ltd.,https://www.bdtradeinfo.com/company/mb-travels-ltd-43813,"City Heart (12th Floor), Suite No. 4, 67, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9349876, 9357526, 8321329, 01713-004053",Manpower Recruiting Agency
M.B. Screen Print,https://www.bdtradeinfo.com/company/mb-screen-print-48903,"Shop # 6066/2, 6th Floor, Somobay Twin Tower Market, 46, B.B. Avenue, Gulistan Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-1821-511612,Screen Printing
M.C. Trade Center,https://www.bdtradeinfo.com/company/mc-trade-center-40438,"27 Dilkusha C/A (9th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9569626,Industrial Engineers & Consultant
M.E. Power Ltd.,https://www.bdtradeinfo.com/company/me-power-ltd-38611,"House No 123, Mouban Market, 2nd floor, New Kakrail Road, Shantinagar,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-8331512, 01916-599882, 01713-661657",Power Tillers & Tractors
M.F. Consultants & Associates Ltd.,https://www.bdtradeinfo.com/company/mf-consultants-associates-ltd-22610,"27 Dilkusha C/A (9th floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9569626,Industrial Engineers & Consultant
M.G.H Group,https://www.bdtradeinfo.com/company/mgh-group-33592,"147/2, D.I.T. Extension Road, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9337179, 01914-226669, 01611-553355",Manpower Recruiting Agency
M.F. Overseas,https://www.bdtradeinfo.com/company/mf-overseas-41919,"82, Nabpur, Shahjalal Bazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88- 01747-651658,Machinery & Machine Tools
M.H. Trade International,https://www.bdtradeinfo.com/company/mh-trade-international-43814,"147/2, D.I.T. Extension Road, Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9337179, 01914-226669, 01611-553355",Manpower Recruiting Agency
M.H Machinery,https://www.bdtradeinfo.com/company/mh-machinery-50868,"82, Nabpur, Shahjalal Bazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88- 01747-651658,Machinery & Machine Tools
M.H. Traders,https://www.bdtradeinfo.com/company/mh-traders-39460,"Pathantuly, Godanail, Shiddirgonj,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7641090, 7646466",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M.H. Trading,https://www.bdtradeinfo.com/company/mh-trading-39421,"Karim Chamber (6th Floor) 99, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9577087, 01819-280985",Jute Goods Exporters
M.i.t. Apparels Ltd.,https://www.bdtradeinfo.com/company/mit-apparels-ltd-46601,"Pathantuly, Godanail, Shiddirgonj,                                                                                                       Narayanganj- 1400,                                                                                                       Bangladesh","+880-2-7641090, 7646466",Knit Wears Manufacturers & Exporters [ Knit Garments ]
M.H.P Traders,https://www.bdtradeinfo.com/company/mhp-traders-38322,"Al-Haj Shamsuddin Mansion, 17 New Eskaton Road,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh","+88-02-9334911, 01777-814933, 01817-522327",Lighting Fixtures
