Company Name,URL,Address,Phone,Business Type
H. S. Knit & Sweater Composite (for ud),https://www.bdtradeinfo.com/company/h-s-knit-sweater-composite-for-ud-46417,"Howlader Tower 49/1, Progti Saroni, Baridhara,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh",+88-01678-075454,Automobile Spare Parts & Accessories
H.B Enterprise,https://www.bdtradeinfo.com/company/hb-enterprise-39886,"Howlader Tower 49/1, Progti Saroni, Baridhara,                                                                                                       Dhaka- 1229,                                                                                                       Bangladesh",+88-01678-075454,Automobile Spare Parts & Accessories
H.B. Enterprise,https://www.bdtradeinfo.com/company/hb-enterprise-40430,"4, Jumrail Lane, Hedayeath Bhaban Armanitola, Nayabazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-57392981, 01911-323955, 01511-323955",Hardboard Dealers
H.B. Trade International,https://www.bdtradeinfo.com/company/hb-trade-international-19263,"House-1, Road-3, Block-Kha, Section-6,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01670-166620, 01724-890117",Water Filter & Purifier
H.K. Corporation,https://www.bdtradeinfo.com/company/hk-corporation-24665,"Sahera Tropical Center, 11th Floor, Space No 12, 218 Elephant Road (Bata Signal),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01711-882039, 01974-729214",Hajj & Umrah Agents / Package Providers
H.K Water Solution BD,https://www.bdtradeinfo.com/company/hk-water-solution-bd-51337,"House-1, Road-3, Block-Kha, Section-6,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01670-166620, 01724-890117",Water Filter & Purifier
H.K. International,https://www.bdtradeinfo.com/company/hk-international-38043,"Sahera Tropical Center, 11th Floor, Space No 12, 218 Elephant Road (Bata Signal),                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01711-882039, 01974-729214",Hajj & Umrah Agents / Package Providers
H.A. International,https://www.bdtradeinfo.com/company/ha-international-43629,"46/A, Bangabandhu National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556338, 9560063",Electrical Goods Dealers & Sellers
H.K. International,https://www.bdtradeinfo.com/company/hk-international-43630,"Juyel Mansion, 1st Floor, 118, D.I.T Extension Road Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7195094, 01843-526898, 01754-762427",Travel Agencies (Air Ticketing & others)
H.B. Electrenics,https://www.bdtradeinfo.com/company/hb-electrenics-33613,"46/A, Bangabandhu National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9556338, 9560063",Electrical Goods Dealers & Sellers
H.K.M Travels & Tours,https://www.bdtradeinfo.com/company/hkm-travels-tours-39205,"Juyel Mansion, 1st Floor, 118, D.I.T Extension Road Fakirapool,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7195094, 01843-526898, 01754-762427",Travel Agencies (Air Ticketing & others)
H.L. Sliming Point (BD) Ltd.,https://www.bdtradeinfo.com/company/hl-sliming-point-bd-ltd-32760,"147, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9556951,Jute Goods Exporters
H.N. Enterprise,https://www.bdtradeinfo.com/company/hn-enterprise-31131,"147, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+880-2-9556951,Jute Goods Exporters
H.M. Enterprise,https://www.bdtradeinfo.com/company/hm-enterprise-43631,"Home Town Auto Parts Market (A/C Market) 87 , New Eskaton Road , Shop # 04,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01818-046659,Motor Parts & Tyre Tube Merchants
H.R Enterprise,https://www.bdtradeinfo.com/company/hr-enterprise-40390,"71, Motijheel C/A (1st floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9554180, 9552884","Frozen Foods, Vegetables & Fish"
H.N AUTOS,https://www.bdtradeinfo.com/company/hn-autos-50072,"Home Town Auto Parts Market (A/C Market) 87 , New Eskaton Road , Shop # 04,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01818-046659,Motor Parts & Tyre Tube Merchants
H.R Fashion,https://www.bdtradeinfo.com/company/hr-fashion-46418,"Dilkusha Center, 4th Floor, Suite No. 404, 28, Dilkusha C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9558534, 9566052, 9853058, 9841050, 01747-975457",Manpower Recruiting Agency
H.R Sea Food Limited,https://www.bdtradeinfo.com/company/hr-sea-food-limited-19607,"71, Motijheel C/A (1st floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9554180, 9552884","Frozen Foods, Vegetables & Fish"
H.R. International,https://www.bdtradeinfo.com/company/hr-international-43632,"Dilkusha Center, 4th Floor, Suite No. 404, 28, Dilkusha C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9558534, 9566052, 9853058, 9841050, 01747-975457",Manpower Recruiting Agency
H.R. Traders,https://www.bdtradeinfo.com/company/hr-traders-41115,"HRC Bhaban 64-66, Agrabad C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-726245, 2551619, 01711-120769",Tea Exporters
H.R. Telecom,https://www.bdtradeinfo.com/company/hr-telecom-43770,"64-66 Agrabad C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-711281-4, 726245",Tea Blender & Packers
H.R.C. Syndicate Ltd.,https://www.bdtradeinfo.com/company/hrc-syndicate-ltd-15351,"HRC Bhaban 64-66, Agrabad C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-726245, 2551619, 01711-120769",Tea Exporters
H.r.s Composite Tex Wear Ltd.,https://www.bdtradeinfo.com/company/hrs-composite-tex-wear-ltd-46419,"27/958 Strand Road, Hussain Chamber,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh",+880-31-632001,Shipping Company / Agents
H.R.C. Syndicate Ltd.,https://www.bdtradeinfo.com/company/hrc-syndicate-ltd-15342,"64-66 Agrabad C/A,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh","+880-31-711281-4, 726245",Tea Blender & Packers
H.S Shipping Lines & Trading Agency,https://www.bdtradeinfo.com/company/hs-shipping-lines-trading-agency-11357,"27/958 Strand Road, Hussain Chamber,                                                                                                       Chittagong- 4100,                                                                                                       Bangladesh",+880-31-632001,Shipping Company / Agents
H.S Shipping Lines & Trading Agency (Hassan Associates),https://www.bdtradeinfo.com/company/hs-shipping-lines-trading-agency-hassan-associates-10626,"69/B-1, Malibagh Chowdhurypara,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh",+88-01715-834344,Motorcycle Parts & Accessories
H.S. TRADE INTERNATIONAL,https://www.bdtradeinfo.com/company/hs-trade-international-50305,"69/B-1, Malibagh Chowdhurypara,                                                                                                       Dhaka- 1219,                                                                                                       Bangladesh",+88-01715-834344,Motorcycle Parts & Accessories
H.s.r. Fabrics Fashion Ltd,https://www.bdtradeinfo.com/company/hsr-fabrics-fashion-ltd-46420,"12/1 Pallabi, Suit-GE,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-8001912,  8001910, 01872-992382, 01839-600344, Hotline: 01872-792382, 01842-233023","Swimming Pool Equipment Supply, Construction & Installation"
H.S. Enterprise Ltd.,https://www.bdtradeinfo.com/company/hs-enterprise-ltd-19648,"301 Alpana Plaza (2nd Floor), 51 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01712-694708, 01913-259655",Logistic Support
H2O Technique & Art Ltd,https://www.bdtradeinfo.com/company/h2o-technique-art-ltd-47540,"12/1 Pallabi, Suit-GE,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+880-2-8001912,  8001910, 01872-992382, 01839-600344, Hotline: 01872-792382, 01842-233023","Swimming Pool Equipment Supply, Construction & Installation"
H.T Technologies,https://www.bdtradeinfo.com/company/ht-technologies-40733,"301 Alpana Plaza (2nd Floor), 51 New Elephant Road,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh","+88-01712-694708, 01913-259655",Logistic Support
Ha Meem Corporation,https://www.bdtradeinfo.com/company/ha-meem-corporation-35697,"34/B, Bangobandho National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01716-284747,Water Filter & Purifier
Ha Telecom,https://www.bdtradeinfo.com/company/ha-telecom-38159,"Plot No # 653, Vill # Zirabo, Zirabo Ashulia,                                                                                                       Dhaka,                                                                                                       Bangladesh",+880-2-7791928,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Habib & Co.,https://www.bdtradeinfo.com/company/habib-co-51847,"34/B, Bangobandho National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01716-284747,Water Filter & Purifier
Habib Air Travels & Tours,https://www.bdtradeinfo.com/company/habib-air-travels-tours-41874,"House 100, 1st Floor, New Airport Road, Kakoli,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9887342, 9121347, 01711-534482, 01817-152913",Manpower Recruiting Agency
Habib Apparels Ltd,https://www.bdtradeinfo.com/company/habib-apparels-ltd-46421,"Plot No # 653, Vill # Zirabo, Zirabo Ashulia,                                                                                                       Dhaka,                                                                                                       Bangladesh",+880-2-7791928,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Habib Associates,https://www.bdtradeinfo.com/company/habib-associates-43633,"House 100, 1st Floor, New Airport Road, Kakoli,                                                                                                       Dhaka- 1213,                                                                                                       Bangladesh","+88-02-9887342, 9121347, 01711-534482, 01817-152913",Manpower Recruiting Agency
Habib Aviation Services Ltd.,https://www.bdtradeinfo.com/company/habib-aviation-services-ltd-38615,"48/B, West Raja Bazar,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-8122066, 01711-439659",Contractors
Habib Cyber Cafe,https://www.bdtradeinfo.com/company/habib-cyber-cafe-43232,"86/A, National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9565099, 9553211, 01960-403393",Electrical Goods Dealers & Sellers
Habib Buildeds,https://www.bdtradeinfo.com/company/habib-buildeds-40076,"48/B, West Raja Bazar,                                                                                                       Dhaka- 1215,                                                                                                       Bangladesh","+88-02-8122066, 01711-439659",Contractors
Habib Electronics,https://www.bdtradeinfo.com/company/habib-electronics-29123,"86/A, National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9565099, 9553211, 01960-403393",Electrical Goods Dealers & Sellers
Habib Dental Clinic,https://www.bdtradeinfo.com/company/habib-dental-clinic-50204,"86/A, Bangabandu National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9565099, 01711-526440",Electronic Goods Repairing & Servicing
Habib Electronics,https://www.bdtradeinfo.com/company/habib-electronics-39605,"86/A, Bangabandu National Stadium Market,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9565099, 01711-526440",Electronic Goods Repairing & Servicing
Habib Group - Chittagong Office,https://www.bdtradeinfo.com/company/habib-group-chittagong-office-48783,"Zohura Bhaban, 2nd Floor, 11, Fakirapool Inner Circular Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7195042, 01819-327468, 01673-911827",Manpower Recruiting Agency
Habib Group - Dhaka Office,https://www.bdtradeinfo.com/company/habib-group-dhaka-office-48784,"209, Nawbpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-9556743,Hardware & Machinery
Habib International,https://www.bdtradeinfo.com/company/habib-international-43634,"Zohura Bhaban, 2nd Floor, 11, Fakirapool Inner Circular Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-7195042, 01819-327468, 01673-911827",Manpower Recruiting Agency
Habib Machinery & Mill Stores,https://www.bdtradeinfo.com/company/habib-machinery-mill-stores-20744,"209, Nawbpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-9556743,Compressor-Air & Gas
Habib Machinery & Mill Stores,https://www.bdtradeinfo.com/company/habib-machinery-mill-stores-30855,"209, Nawbpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-9556743,Hardware & Machinery
Habib Machinery & Mill Stores,https://www.bdtradeinfo.com/company/habib-machinery-mill-stores-33081,"209, Nawbpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+880-2-9556743,Compressor-Air & Gas
Habib Machinery & Mill Stores,https://www.bdtradeinfo.com/company/habib-machinery-mill-stores-35815,"80/1, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-9556743, 01755-553425",Machinery & Machine Tools
Habib Machinery & Mills Stores,https://www.bdtradeinfo.com/company/habib-machinery-mills-stores-31536,"Dhaka- 1213,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Habib Machinery and Mill Store,https://www.bdtradeinfo.com/company/habib-machinery-and-mill-store-39571,"80/1, Nawabpur Road,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+88-02-9556743, 01755-553425",Machinery & Machine Tools
Habib Mansion,https://www.bdtradeinfo.com/company/habib-mansion-47481,"Dhaka- 1213,                                                                                                       Bangladesh",,Shopping Center / Shopping Mall
Habib Refrigeration & Co.,https://www.bdtradeinfo.com/company/habib-refrigeration-co-48894,"69/B-1, Mirjapur Malibagh Chowdhury Para,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-02-9351588, 01715-834344",Rent-a-Car Service
Habib Rent A Car,https://www.bdtradeinfo.com/company/habib-rent-a-car-41045,"69/B-1, Mirjapur Malibagh Chowdhury Para,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-02-9351588, 01715-834344",Rent-a-Car Service
HABIB RENT-A-CAR,https://www.bdtradeinfo.com/company/habib-rent-a-car-50562,"30/5 Nawab Yousuf Road, Nayabazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7392518, 8621184",Paper (Recycle) Merchants
Habib Trading Corporation,https://www.bdtradeinfo.com/company/habib-trading-corporation-25763,"30/5 Nawab Yousuf Road, Nayabazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh","+880-2-7392518, 8621184",Paper (Recycle) Merchants
Habiba Enterprise,https://www.bdtradeinfo.com/company/habiba-enterprise-47779,"2-3, Wapda Building, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9550792, 9560931, 01819-212525",Share & Security Broker House
Habib Sarwar & Co.,https://www.bdtradeinfo.com/company/habib-sarwar-co-33630,"Circuit House Rd, Shanti Nagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-02-2222223378,College
Habibur Rahman Securities Ltd.,https://www.bdtradeinfo.com/company/habibur-rahman-securities-ltd-44639,"2-3, Wapda Building, Motijheel C/A,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-9550792, 9560931, 01819-212525",Share & Security Broker House
Habibullah Bahar University College,https://www.bdtradeinfo.com/company/habibullah-bahar-university-college-42785,"Circuit House Rd, Shanti Nagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh",+88-02-2222223378,College
Habitat Builders Ltd.,https://www.bdtradeinfo.com/company/habitat-builders-ltd-18787,"Shop # 38, Majed Sarder Tower-1, Hazi Usman Goni Road, Alu Bazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01325-074100,Fire Detection & Protection System Equipment
HAC Securities Ltd.,https://www.bdtradeinfo.com/company/hac-securities-ltd-44640,"C.S. # 457, R.S # 108 (4th &5th Floor), Hizalhati (Baroipara) Kaliakair,                                                                                                       Gazipur,                                                                                                       Bangladesh","+880-2-8916831-2, 8916831",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Hadid Global Limited,https://www.bdtradeinfo.com/company/hadid-global-limited-51115,"Shop # 38, Majed Sarder Tower-1, Hazi Usman Goni Road, Alu Bazar,                                                                                                       Dhaka- 1100,                                                                                                       Bangladesh",+88-01325-074100,Fire Detection & Protection System Equipment
Haesong Corporation Ltd-2,https://www.bdtradeinfo.com/company/haesong-corporation-ltd-2-46422,"C.S. # 457, R.S # 108 (4th &5th Floor), Hizalhati (Baroipara) Kaliakair,                                                                                                       Gazipur,                                                                                                       Bangladesh","+880-2-8916831-2, 8916831",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Haesong Sweater Ltd.,https://www.bdtradeinfo.com/company/haesong-sweater-ltd-46423,"Akashmoni Market (1st floor), 62, BCC Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+88-02-9589113, 01819-247563",Homeopathic Pharmacy
Hafisons Laboratories,https://www.bdtradeinfo.com/company/hafisons-laboratories-39472,"Akashmoni Market (1st floor), 62, BCC Road,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+88-02-9589113, 01819-247563",Homeopathic Pharmacy
Hafisons Laboratories Hafisons & company,https://www.bdtradeinfo.com/company/hafisons-laboratories-hafisons-company-47583,"5, Jumrail Lane (Armanitola),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7391443, 7390376",Paper Board / Products
Hafiz and Company,https://www.bdtradeinfo.com/company/hafiz-and-company-29214,"5, Jumrail Lane (Armanitola),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+880-2-7391443, 7390376",Paper Board / Products
Hafiza Surgical,https://www.bdtradeinfo.com/company/hafiza-surgical-49731,"55/1 Purana Paltan (1st Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01819-902753,Travel Agencies (Air Ticketing & others)
Hai Electronics,https://www.bdtradeinfo.com/company/hai-electronics-29650,"Firoz Tower (4th Floor), 152/3/B, Green Road, Panthapath,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01911-674118,Real Estate Firms / Developers
Haidar Trade & Travels,https://www.bdtradeinfo.com/company/haidar-trade-travels-51753,"55/1 Purana Paltan (1st Floor),                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh",+88-01819-902753,Travel Agencies (Air Ticketing & others)
Haidargonj Development Foundation Limited,https://www.bdtradeinfo.com/company/haidargonj-development-foundation-limited-38119,"Firoz Tower (4th Floor), 152/3/B, Green Road, Panthapath,                                                                                                       Dhaka- 1205,                                                                                                       Bangladesh",+88-01911-674118,Real Estate Firms / Developers
Haider Construction (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/haider-construction-pvt-ltd-18654,"10/A Folder Street Wari,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-716674, 9567068",Engineering Workshop
Haider Construction (Pvt.) Ltd.,https://www.bdtradeinfo.com/company/haider-construction-pvt-ltd-21694,"City Heart Building, Suite No. 6/4, 5th Floor, 67, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9340271, 8311685, 8352574, 9857596, 01711-591470",Manpower Recruiting Agency
Haider Engineering Works,https://www.bdtradeinfo.com/company/haider-engineering-works-23000,"10/A Folder Street Wari,                                                                                                       Dhaka- 1203,                                                                                                       Bangladesh","+880-2-716674, 9567068",Engineering Workshop
Haidory Trade International,https://www.bdtradeinfo.com/company/haidory-trade-international-43635,"City Heart Building, Suite No. 6/4, 5th Floor, 67, Naya Paltan,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-02-9340271, 8311685, 8352574, 9857596, 01711-591470",Manpower Recruiting Agency
Hair Asia Int’l,https://www.bdtradeinfo.com/company/hair-asia-intl-48862,"560/1 Kazipara, Mirpur, Opposite of Central Masjid,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01973-734747, 01974-734747, 01613-734747, 01841-734747",Hair Replacement Services and Products
Hair Link Bds (Kawran Bazar Office),https://www.bdtradeinfo.com/company/hair-link-bds-kawran-bazar-office-48863,"Shantinagar Plaza (2nd Floor), 124/6, New Kakrail Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01714-338361, 01913-448453",Hair Growing Extract
Hair Link Bds ( Mirpur kazipara Office),https://www.bdtradeinfo.com/company/hair-link-bds-mirpur-kazipara-office-48864,"560/1 Kazipara, Mirpur, Opposite of Central Masjid,                                                                                                       Dhaka- 1216,                                                                                                       Bangladesh","+88-01973-734747, 01974-734747, 01613-734747, 01841-734747",Hair Replacement Services and Products
Hair Solution,https://www.bdtradeinfo.com/company/hair-solution-40912,"Shantinagar Plaza (2nd Floor), 124/6, New Kakrail Road,                                                                                                       Dhaka- 1000,                                                                                                       Bangladesh","+88-01714-338361, 01913-448453",Hair Growing Extract
HAIR SOLUTION,https://www.bdtradeinfo.com/company/hair-solution-51788,"182, North Shajahanpur (1st Floor, D-1), P.O. – Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-01711-845021, 01300-632822",Hair Replacement Services and Products
Hair World,https://www.bdtradeinfo.com/company/hair-world-50419,"Dhaka,                                                                                                       Bangladesh",+88-9669900,Police Station
Hairy1,https://www.bdtradeinfo.com/company/hairy1-48865,"182, North Shajahanpur (1st Floor, D-1), P.O. – Shantinagar,                                                                                                       Dhaka- 1217,                                                                                                       Bangladesh","+88-01711-845021, 01300-632822",Hair Replacement Services and Products
